地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
桂林,所有时段,桂林尧山景区,1,1,5
桂林,所有时段,桂林市尧山白云观,1,1,13
桂林,所有时段,桂林市山水公园,1,1,7
桂林,所有时段,桂林市白云观,1,1,4
桂林,所有时段,桂林猫儿山云峰阁度假山庄,1,1,3
桂林,所有时段,桂林电器科学研究院有限公司,1,1,8
桂林,所有时段,桂林花坪云溪谷康养基地,1,1,8
桂林,所有时段,桂林雁山天河晖廷云居酒店,1,1,8
桂林,所有时段,桂林鼎晟琴潭岩旅游停车场充电桩,1,1,17
桂林,所有时段,汤家村,1,1,4
桂林,所有时段,漓江之全家洲至老村头至冷水渡沿岸,1,1,3
桂林,所有时段,漓江冠岩风景区,1,1,9
桂林,所有时段,漓江风景区,1,1,12
桂林,所有时段,漓江风景区-阳朔水上游航线,1,1,9
桂林,所有时段,灵川县公平乡大桥,1,1,7
桂林,所有时段,灵川县漓江景区,1,1,10
桂林,所有时段,灵川县漓江景区洲边汐院(阳朔20元人民币景区店),1,1,8
桂林,所有时段,灵川县灵田镇东田村,1,1,25
桂林,所有时段,狗蛋农场咖啡*乡野厨房,1,1,1
桂林,所有时段,猫儿山自然保护区,1,1,17
桂林,所有时段,王家洲露营休闲钓鱼基地,1,1,4
桂林,所有时段,甘棠江公园,1,1,6
桂林,所有时段,甲宅,1,1,7
桂林,所有时段,碧莲洞景区-北宋杨公铁笠,1,1,6
桂林,所有时段,秀峰区桂林琴潭万福洞(翠竹路南),1,1,19
桂林,所有时段,穿山公园,1,1,2
桂林,所有时段,绿洲岛生态农庄,1,1,8
桂林,所有时段,耀和荣裕西南(琴潭道),1,1,8
桂林,所有时段,老虎口水库,1,1,5
桂林,所有时段,聚龙·小镇Julon Posthouse山水度假酒店(阳朔十里画廊遇龙河店),1,1,12
桂林,所有时段,荔浦市东昌镇荷包洲屯,1,1,11
桂林,所有时段,荔浦市修仁古榕东100米(Y715西),1,1,7
桂林,所有时段,荔浦市龙怀乡白卓,1,1,4
桂林,所有时段,莫家庄,1,1,26
桂林,所有时段,訾洲公园,1,1,7
桂林,所有时段,越城岭(桂林市资源县),1,1,3
桂林,所有时段,金字领岭公园,1,1,11
桂林,所有时段,阳朔公园(宝泉路南),1,1,7
桂林,所有时段,阳朔县高田镇竹蔸寨村,1,1,19
桂林,所有时段,雁山区草坪回族乡大屋里,1,1,9
桂林,所有时段,飞凤山庄,1,1,5
桂林,所有时段,飞霞寺,1,1,3
桂林,所有时段,麒麟村(桂林市临桂区),1,1,6
桂林,所有时段,龙中村,1,1,7
桂林,夏季,桂林森林公园,7,9,30
桂林,夏季,猫儿山国家级自然保护区,6,6,32
桂林,夏季,猫儿山,5,6,16
桂林,夏季,广西桂林国家森林公园,4,4,30
桂林,夏季,尧山,2,4,14
桂林,夏季,西山公园(桂林市秀峰区西山路2号),2,2,9
桂林,夏季,灌阳驾校(灌阳县清友驾驶员培训有限公司),1,3,4
桂林,夏季,尧山观测点,1,2,8
桂林,夏季,上村,1,1,12
桂林,夏季,会仙湿地,1,1,7
桂林,夏季,兴坪古镇,1,1,5
桂林,夏季,兴安猫儿山山里人家附近,1,1,20
桂林,夏季,凤穴村,1,1,13
桂林,夏季,官田村,1,1,40
桂林,夏季,山脚村,1,1,7
桂林,夏季,广西壮族自治区桂林市平乐县青龙乡郡塘村,1,1,3
桂林,夏季,庙坪,1,1,9
桂林,夏季,柘木圩,1,1,9
桂林,夏季,桂林两江四湖景区叠彩山,1,1,1
桂林,夏季,桂林天湖生态旅游度假区,1,1,8
桂林,夏季,桂林尧山景区,1,1,5
桂林,夏季,汤家村,1,1,4
桂林,夏季,灵川镇老圩,1,1,11
桂林,夏季,狗蛋农场咖啡*乡野厨房,1,1,1
桂林,夏季,猫儿山景区,1,1,26
桂林,夏季,相公山,1,1,1
桂林,夏季,秀峰区桂林观石堂鸡血玉博物馆西100米(芦笛路南),1,1,4
桂林,夏季,老圩,1,1,22
桂林,夏季,荔浦市东昌镇荷包洲屯,1,1,11
桂林,夏季,金字领岭公园,1,1,11
桂林,夏季,龙中村,1,1,7
桂林,秋季,广西桂林国家森林公园,10,17,22
桂林,秋季,桂林森林公园,7,31,28
桂林,秋季,车头村,6,9,18
桂林,秋季,会仙湿地,6,6,26
桂林,秋季,猫儿山,5,5,15
桂林,秋季,廖家村,3,3,10
桂林,秋季,猫儿山国家级自然保护区,3,3,19
桂林,秋季,田心里,3,3,23
桂林,秋季,西山韶乐一号观景台,3,3,13
桂林,秋季,象鼻山景区,3,3,2
桂林,秋季,雁山区柘木镇卫家渡村,2,4,23
桂林,秋季,龙脊梯田风景名胜区,2,4,5
桂林,秋季,凤穴村,2,2,20
桂林,秋季,卫家渡村(桂林市雁山区),2,2,30
桂林,秋季,尧山,2,2,14
桂林,秋季,临桂镇廖家村,1,6,12
桂林,秋季,小路,1,5,1
桂林,秋季,胜地酒店(阳朔十里画廊遇龙河店),1,4,1
桂林,秋季,临桂镇车头,1,3,22
桂林,秋季,九点(桂林市全州县),1,3,14
桂林,秋季,乌桕滩,1,2,12
桂林,秋季,尧山观测点,1,2,6
桂林,秋季,灵川镇老圩,1,2,12
桂林,秋季,龙脊梯田风景名胜区-平安寨梯田,1,2,6
桂林,秋季,七星区理工大学漓江郡府丹桂府西(济民路南),1,1,6
桂林,秋季,三江乡,1,1,3
桂林,秋季,世外陶园度假餐厅,1,1,9
桂林,秋季,临桂镇车头村,1,1,4
桂林,秋季,临江楼,1,1,4
桂林,秋季,九落洞,1,1,12
桂林,秋季,兴坪古镇,1,1,9
桂林,秋季,兴安县漠川中心小学(政兴路南),1,1,11
桂林,秋季,兴安县漠川乡座山村,1,1,6
桂林,秋季,十里画廊来此遇龙(遇龙河夜游)东,1,1,6
桂林,秋季,南溪山公园,1,1,6
桂林,秋季,卫家渡,1,1,7
桂林,秋季,叠彩区大河乡上南洲,1,1,7
桂林,秋季,叠彩区宝积山(翊武路北),1,1,4
桂林,秋季,大沙洲休闲农庄,1,1,4
桂林,秋季,山下寨村,1,1,3
桂林,秋季,广西师范大学(雁山校区),1,1,8
桂林,秋季,广西桂林两江机场,1,1,1
桂林,秋季,广西阳朔遇龙河,1,1,10
桂林,秋季,恭城瑶族自治县鲜鲜家庭农场东南150米,1,1,2
桂林,秋季,无事山院,1,1,6
桂林,秋季,柘木镇白鹭滩,1,1,13
桂林,秋季,桂林市尧山白云观,1,1,13
桂林,秋季,桂林市山水公园,1,1,7
桂林,秋季,桂林猫儿山云峰阁度假山庄,1,1,3
桂林,秋季,桂林花坪云溪谷康养基地,1,1,8
桂林,秋季,桂林雁山天河晖廷云居酒店,1,1,8
桂林,秋季,森林公园,1,1,7
桂林,秋季,水厄底码头,1,1,14
桂林,秋季,漓江三星游船(磨盘山码头),1,1,2
桂林,秋季,漓江冠岩风景区,1,1,9
桂林,秋季,漓江风景区,1,1,12
桂林,秋季,灵川县漓江景区,1,1,10
桂林,秋季,灵川县灵田镇花江,1,1,24
桂林,秋季,猫儿山自然保护区,1,1,17
桂林,秋季,甲宅,1,1,7
桂林,秋季,相公山,1,1,3
桂林,秋季,碧莲洞景区-北宋杨公铁笠,1,1,6
桂林,秋季,秀峰区桂林观石堂鸡血玉博物馆西100米(芦笛路南),1,1,4
桂林,秋季,绿洲岛生态农庄,1,1,8
桂林,秋季,老虎口水库,1,1,5
桂林,秋季,聚龙·小镇Julon Posthouse山水度假酒店(阳朔十里画廊遇龙河店),1,1,12
桂林,秋季,荔浦市修仁古榕东100米(Y715西),1,1,7
桂林,秋季,荔浦市龙怀乡白卓,1,1,4
桂林,秋季,訾洲公园,1,1,7
桂林,秋季,象山景区,1,1,2
桂林,秋季,越城岭(桂林市资源县),1,1,3
桂林,秋季,阳朔公园(宝泉路南),1,1,7
桂林,秋季,阳朔县高田镇竹蔸寨村,1,1,19
桂林,秋季,阳朔漓江景区,1,1,1
桂林,秋季,雁山区草坪回族乡大屋里,1,1,9
桂林,秋季,青狮潭水库风景区,1,1,8
桂林,秋季,飞凤山庄,1,1,5
桂林,秋季,飞霞寺,1,1,3
桂林,秋季,麒麟村(桂林市临桂区),1,1,6
桂林,冬季,桂林森林公园,7,7,26
桂林,冬季,广西桂林国家森林公园,5,9,32
桂林,冬季,灵川县灵田镇花江,5,7,43
桂林,冬季,田心里,3,4,24
桂林,冬季,森林公园,3,3,27
桂林,冬季,车头村,2,3,25
桂林,冬季,临桂镇,2,2,20
桂林,冬季,会仙湿地,2,2,30
桂林,冬季,广西师范大学雁山校区,2,2,12
桂林,冬季,廖家村,2,2,23
桂林,冬季,阳朔漓江景区,2,2,9
桂林,冬季,雁山区柘木镇卫家渡村,2,2,20
桂林,冬季,灵川镇南昌村,1,2,14
桂林,冬季,南溪山公园,1,1,5
桂林,冬季,塘家尾村,1,1,12
桂林,冬季,广西师范大学,1,1,7
桂林,冬季,广西桂林会仙喀斯特国家湿地公园,1,1,28
桂林,冬季,彰泰城,1,1,1
桂林,冬季,彰泰城南(平山北路),1,1,1
桂林,冬季,桂林市白云观,1,1,4
桂林,冬季,桂林电器科学研究院有限公司,1,1,8
桂林,冬季,桂林鼎晟琴潭岩旅游停车场充电桩,1,1,17
桂林,冬季,水厄底码头,1,1,14
桂林,冬季,漓江三星游船(磨盘山码头),1,1,8
桂林,冬季,漓江之全家洲至老村头至冷水渡沿岸,1,1,3
桂林,冬季,漓江风景区-阳朔水上游航线,1,1,9
桂林,冬季,灵川县公平乡大桥,1,1,7
桂林,冬季,灵川县漓江景区洲边汐院(阳朔20元人民币景区店),1,1,8
桂林,冬季,灵川县灵田镇东田村,1,1,25
桂林,冬季,猫儿山,1,1,2
桂林,冬季,猫儿山景区,1,1,23
桂林,冬季,王家洲露营休闲钓鱼基地,1,1,4
桂林,冬季,甘棠江公园,1,1,6
桂林,冬季,秀峰区桂林琴潭万福洞(翠竹路南),1,1,19
桂林,冬季,穿山公园,1,1,2
桂林,冬季,耀和荣裕西南(琴潭道),1,1,8
桂林,冬季,老圩,1,1,11
桂林,冬季,莫家庄,1,1,26
桂林,冬季,象山景区,1,1,12
桂林,冬季,象鼻山景区,1,1,10
桂林,冬季,青狮潭水库风景区,1,1,5
桂林,8月,桂林森林公园,7,9,30
桂林,8月,猫儿山国家级自然保护区,6,6,32
桂林,8月,猫儿山,5,6,16
桂林,8月,广西桂林国家森林公园,4,4,30
桂林,8月,尧山,2,4,14
桂林,8月,西山公园(桂林市秀峰区西山路2号),2,2,9
桂林,8月,灌阳驾校(灌阳县清友驾驶员培训有限公司),1,3,4
桂林,8月,尧山观测点,1,2,8
桂林,8月,上村,1,1,12
桂林,8月,会仙湿地,1,1,7
桂林,8月,兴坪古镇,1,1,5
桂林,8月,兴安猫儿山山里人家附近,1,1,20
桂林,8月,凤穴村,1,1,13
桂林,8月,官田村,1,1,40
桂林,8月,山脚村,1,1,7
桂林,8月,广西壮族自治区桂林市平乐县青龙乡郡塘村,1,1,3
桂林,8月,庙坪,1,1,9
桂林,8月,柘木圩,1,1,9
桂林,8月,桂林两江四湖景区叠彩山,1,1,1
桂林,8月,桂林天湖生态旅游度假区,1,1,8
桂林,8月,桂林尧山景区,1,1,5
桂林,8月,汤家村,1,1,4
桂林,8月,灵川镇老圩,1,1,11
桂林,8月,狗蛋农场咖啡*乡野厨房,1,1,1
桂林,8月,猫儿山景区,1,1,26
桂林,8月,相公山,1,1,1
桂林,8月,秀峰区桂林观石堂鸡血玉博物馆西100米(芦笛路南),1,1,4
桂林,8月,老圩,1,1,22
桂林,8月,荔浦市东昌镇荷包洲屯,1,1,11
桂林,8月,金字领岭公园,1,1,11
桂林,8月,龙中村,1,1,7
桂林,9月,桂林森林公园,4,16,28
桂林,9月,猫儿山,3,3,15
桂林,9月,田心里,2,2,23
桂林,9月,广西桂林国家森林公园,1,2,7
桂林,9月,七星区理工大学漓江郡府丹桂府西(济民路南),1,1,6
桂林,9月,临桂镇车头村,1,1,4
桂林,9月,九落洞,1,1,12
桂林,9月,叠彩区宝积山(翊武路北),1,1,4
桂林,9月,尧山,1,1,14
桂林,9月,广西师范大学(雁山校区),1,1,8
桂林,9月,桂林市山水公园,1,1,7
桂林,9月,桂林猫儿山云峰阁度假山庄,1,1,3
桂林,9月,猫儿山国家级自然保护区,1,1,15
桂林,9月,甲宅,1,1,7
桂林,9月,秀峰区桂林观石堂鸡血玉博物馆西100米(芦笛路南),1,1,4
桂林,9月,绿洲岛生态农庄,1,1,8
桂林,9月,越城岭(桂林市资源县),1,1,3
桂林,9月,青狮潭水库风景区,1,1,8
桂林,9月,飞凤山庄,1,1,5
桂林,10月,桂林森林公园,5,13,14
桂林,10月,广西桂林国家森林公园,5,6,22
桂林,10月,会仙湿地,4,4,26
桂林,10月,西山韶乐一号观景台,3,3,13
桂林,10月,象鼻山景区,3,3,2
桂林,10月,猫儿山,2,2,13
桂林,10月,猫儿山国家级自然保护区,2,2,19
桂林,10月,小路,1,5,1
桂林,10月,胜地酒店(阳朔十里画廊遇龙河店),1,4,1
桂林,10月,九点(桂林市全州县),1,3,14
桂林,10月,龙脊梯田风景名胜区,1,3,1
桂林,10月,尧山观测点,1,2,6
桂林,10月,车头村,1,2,8
桂林,10月,雁山区柘木镇卫家渡村,1,2,18
桂林,10月,龙脊梯田风景名胜区-平安寨梯田,1,2,6
桂林,10月,三江乡,1,1,3
桂林,10月,临桂镇车头,1,1,11
桂林,10月,临江楼,1,1,4
桂林,10月,乌桕滩,1,1,12
桂林,10月,兴坪古镇,1,1,9
桂林,10月,卫家渡村(桂林市雁山区),1,1,30
桂林,10月,叠彩区大河乡上南洲,1,1,7
桂林,10月,大沙洲休闲农庄,1,1,4
桂林,10月,广西桂林两江机场,1,1,1
桂林,10月,恭城瑶族自治县鲜鲜家庭农场东南150米,1,1,2
桂林,10月,无事山院,1,1,6
桂林,10月,桂林市尧山白云观,1,1,13
桂林,10月,桂林花坪云溪谷康养基地,1,1,8
桂林,10月,水厄底码头,1,1,14
桂林,10月,漓江三星游船(磨盘山码头),1,1,2
桂林,10月,漓江风景区,1,1,12
桂林,10月,猫儿山自然保护区,1,1,17
桂林,10月,田心里,1,1,17
桂林,10月,荔浦市修仁古榕东100米(Y715西),1,1,7
桂林,10月,荔浦市龙怀乡白卓,1,1,4
桂林,10月,訾洲公园,1,1,7
桂林,10月,阳朔漓江景区,1,1,1
桂林,11月,广西桂林国家森林公园,6,9,22
桂林,11月,车头村,6,7,18
桂林,11月,廖家村,3,3,10
桂林,11月,会仙湿地,2,2,13
桂林,11月,凤穴村,2,2,20
桂林,11月,桂林森林公园,2,2,9
桂林,11月,雁山区柘木镇卫家渡村,2,2,23
桂林,11月,临桂镇廖家村,1,6,12
桂林,11月,临桂镇车头,1,2,22
桂林,11月,灵川镇老圩,1,2,12
桂林,11月,世外陶园度假餐厅,1,1,9
桂林,11月,乌桕滩,1,1,1
桂林,11月,兴安县漠川中心小学(政兴路南),1,1,11
桂林,11月,兴安县漠川乡座山村,1,1,6
桂林,11月,十里画廊来此遇龙(遇龙河夜游)东,1,1,6
桂林,11月,南溪山公园,1,1,6
桂林,11月,卫家渡,1,1,7
桂林,11月,卫家渡村(桂林市雁山区),1,1,9
桂林,11月,尧山,1,1,4
桂林,11月,山下寨村,1,1,3
桂林,11月,广西阳朔遇龙河,1,1,10
桂林,11月,柘木镇白鹭滩,1,1,13
桂林,11月,桂林雁山天河晖廷云居酒店,1,1,8
桂林,11月,森林公园,1,1,7
桂林,11月,漓江冠岩风景区,1,1,9
桂林,11月,灵川县漓江景区,1,1,10
桂林,11月,灵川县灵田镇花江,1,1,24
桂林,11月,相公山,1,1,3
桂林,11月,碧莲洞景区-北宋杨公铁笠,1,1,6
桂林,11月,老虎口水库,1,1,5
桂林,11月,聚龙·小镇Julon Posthouse山水度假酒店(阳朔十里画廊遇龙河店),1,1,12
桂林,11月,象山景区,1,1,2
桂林,11月,阳朔公园(宝泉路南),1,1,7
桂林,11月,阳朔县高田镇竹蔸寨村,1,1,19
桂林,11月,雁山区草坪回族乡大屋里,1,1,9
桂林,11月,飞霞寺,1,1,3
桂林,11月,麒麟村(桂林市临桂区),1,1,6
桂林,11月,龙脊梯田风景名胜区,1,1,5
桂林,12月,桂林森林公园,7,7,26
桂林,12月,广西桂林国家森林公园,5,9,32
桂林,12月,灵川县灵田镇花江,5,7,43
桂林,12月,田心里,3,4,24
桂林,12月,森林公园,3,3,27
桂林,12月,车头村,2,3,25
桂林,12月,临桂镇,2,2,20
桂林,12月,会仙湿地,2,2,30
桂林,12月,广西师范大学雁山校区,2,2,12
桂林,12月,廖家村,2,2,23
桂林,12月,阳朔漓江景区,2,2,9
桂林,12月,雁山区柘木镇卫家渡村,2,2,20
桂林,12月,灵川镇南昌村,1,2,14
桂林,12月,南溪山公园,1,1,5
桂林,12月,塘家尾村,1,1,12
桂林,12月,广西师范大学,1,1,7
桂林,12月,广西桂林会仙喀斯特国家湿地公园,1,1,28
桂林,12月,彰泰城,1,1,1
桂林,12月,彰泰城南(平山北路),1,1,1
桂林,12月,桂林市白云观,1,1,4
桂林,12月,桂林电器科学研究院有限公司,1,1,8
桂林,12月,桂林鼎晟琴潭岩旅游停车场充电桩,1,1,17
桂林,12月,水厄底码头,1,1,14
桂林,12月,漓江三星游船(磨盘山码头),1,1,8
桂林,12月,漓江之全家洲至老村头至冷水渡沿岸,1,1,3
桂林,12月,漓江风景区-阳朔水上游航线,1,1,9
桂林,12月,灵川县公平乡大桥,1,1,7
桂林,12月,灵川县漓江景区洲边汐院(阳朔20元人民币景区店),1,1,8
桂林,12月,灵川县灵田镇东田村,1,1,25
桂林,12月,猫儿山,1,1,2
桂林,12月,猫儿山景区,1,1,23
桂林,12月,王家洲露营休闲钓鱼基地,1,1,4
桂林,12月,甘棠江公园,1,1,6
桂林,12月,秀峰区桂林琴潭万福洞(翠竹路南),1,1,19
桂林,12月,穿山公园,1,1,2
桂林,12月,耀和荣裕西南(琴潭道),1,1,8
桂林,12月,老圩,1,1,11
桂林,12月,莫家庄,1,1,26
桂林,12月,象山景区,1,1,12
桂林,12月,象鼻山景区,1,1,10
桂林,12月,青狮潭水库风景区,1,1,5
