地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
云南,所有时段,中国科学院西双版纳热带植物园-勐仑植物园,15,16,59
云南,所有时段,中科院植物园,15,16,44
云南,所有时段,西双版纳热带花卉园,15,16,18
云南,所有时段,么等新寨,15,15,24
云南,所有时段,拉市海湿地公园,15,15,25
云南,所有时段,昆明植物园-西园,15,15,23
云南,所有时段,望天树,15,15,37
云南,所有时段,洱海,15,15,36
云南,所有时段,片马公路沿途,14,32,65
云南,所有时段,芒坝,14,17,69
云南,所有时段,野象谷热带雨林景区(二期高架观象栈道),14,16,37
云南,所有时段,丽江黑龙潭风景名胜区,14,15,17
云南,所有时段,大盈江湿地公园,14,15,40
云南,所有时段,翠湖公园,14,14,16
云南,所有时段,勐仑镇么等村,13,18,26
云南,所有时段,滇池东大河湿地,13,14,41
云南,所有时段,瑞丽南京里,13,14,38
云南,所有时段,野象谷景区,13,14,64
云南,所有时段,剑湖国家湿地公园,13,13,46
云南,所有时段,大观公园南园,13,13,22
云南,所有时段,斗南湿地,13,13,31
云南,所有时段,昆明滇池国家级风景名胜区西山景区,12,30,41
云南,所有时段,和顺古镇景区,12,17,48
云南,所有时段,盈江县太平镇下石梯,12,13,65
云南,所有时段,云南西双版纳国家级自然保护区亚洲象野外研究基地,12,12,37
云南,所有时段,勐腊县G213(小磨高速公路南贡山隧道管理站),12,12,43
云南,所有时段,勐腊县梦幻雨林东南300米(G219西),12,12,18
云南,所有时段,喊沙奘寺,12,12,2
云南,所有时段,大盈江国家级风景名胜区花海,12,12,50
云南,所有时段,玉龙雪山国家级风景名胜区,12,12,8
云南,所有时段,瑞丽市弄莫湖公园(团结路北),12,12,21
云南,所有时段,龙门村,12,12,17
云南,所有时段,白马雪山,11,22,26
云南,所有时段,洪崩河犀鸟谷,11,14,60
云南,所有时段,高黎贡山姜家寨鸟类监测点,11,14,90
云南,所有时段,勐腊县会龙特色旅游村,11,13,47
云南,所有时段,南贡山,11,13,68
云南,所有时段,昆明翠湖公园,11,12,11
云南,所有时段,福保村,11,12,35
云南,所有时段,兰磨线,11,11,22
云南,所有时段,勐腊县中国科学院西双版纳热带植物园热带雨林区,11,11,32
云南,所有时段,大理洱海生态廊道,11,11,27
云南,所有时段,大观公园庾园(昆明市西山区),11,11,22
云南,所有时段,昆明黑龙潭公园,11,11,33
云南,所有时段,官渡区六甲街道福保村,10,16,38
云南,所有时段,蒋家坟,10,14,31
云南,所有时段,云南盈江国家湿地公园与纳邦,10,13,37
云南,所有时段,春林宾馆,10,12,10
云南,所有时段,盘龙区黑龙潭公园(7204公路北200米),10,12,23
云南,所有时段,东风坝七孔浮桥,10,11,29
云南,所有时段,海埂公园,10,11,13
云南,所有时段,小磨高速公路南贡山隧道管理站,10,10,14
云南,所有时段,望天树空中走廊(勐腊县望天树风景区内),10,10,22
云南,所有时段,热带雨林,10,10,21
云南,所有时段,腾冲热海景区,10,10,38
云南,所有时段,草海隧道公园,10,10,18
云南,所有时段,青华海国家湿地公园,9,14,28
云南,所有时段,湖滨生态湿地公园,9,12,31
云南,所有时段,白马雪山(迪庆藏族自治州德钦县),9,11,41
云南,所有时段,宝丰湿地公园,9,10,30
云南,所有时段,云南盈江国家湿地公园栈道,9,9,28
云南,所有时段,昆明西山森林公园,9,9,20
云南,所有时段,瑞丽市勐秀乡帮养,9,9,37
云南,所有时段,补蚌村,9,9,49
云南,所有时段,铁莫崩山,9,9,45
云南,所有时段,铜壁关,9,9,61
云南,所有时段,昆明动物园-圆通山,8,16,12
云南,所有时段,草海,8,11,27
云南,所有时段,勐仑镇,8,10,20
云南,所有时段,勐矿村,8,10,50
云南,所有时段,昆明世界园艺博览园药草园,8,10,19
云南,所有时段,曼安(西双版纳傣族自治州勐腊县),8,10,20
云南,所有时段,大观楼南园,8,9,24
云南,所有时段,普洱茶马古道旅游景区,8,9,89
云南,所有时段,沧源佤族自治县勐角傣族彝族拉祜族乡翁丁垭口,8,9,55
云南,所有时段,腾冲北海湿地,8,9,23
云南,所有时段,芒市孔雀湖旅游度假区,8,9,55
云南,所有时段,云南省昆明市海埂大坝,8,8,31
云南,所有时段,海东湿地公园,8,8,36
云南,所有时段,龙龛码头,8,8,36
云南,所有时段,中国科学院西双版纳热带植物园(勐仑镇),7,22,61
云南,所有时段,独龙江,7,13,87
云南,所有时段,大理无为寺,7,11,15
云南,所有时段,沙溪古镇旅游景区,7,11,30
云南,所有时段,捞鱼河湿地公园,7,9,19
云南,所有时段,盈江广场,7,8,6
云南,所有时段,芒市风平镇弄坎,7,8,34
云南,所有时段,13号鸟塘,7,7,24
云南,所有时段,云南省西双版纳勐腊县勐仑镇么等新寨,7,7,24
云南,所有时段,五家堆湿地公园,7,7,9
云南,所有时段,南京里村,7,7,37
云南,所有时段,大理苍山世界地质公园,7,7,23
云南,所有时段,昆明世界园艺博览园,7,7,22
云南,所有时段,普洱太阳河森林公园,7,7,15
云南,所有时段,来凤寺(保山市腾冲市上西街34号),7,7,30
云南,所有时段,洱海月湿地公园(大理白族自治州大理市),7,7,23
云南,所有时段,灵宝山,7,7,33
云南,所有时段,腾冲火山地热国家地质公园,7,7,20
云南,所有时段,野象谷热带雨林景区游客中心(G213),7,7,41
云南,所有时段,隆阳区瓦房服务区(保泸高速北),7,7,18
云南,所有时段,飞来寺风景区,7,7,15
云南,所有时段,高黎贡山姜家寨鸟类监测点(保山市腾冲市),7,7,38
云南,所有时段,高黎贡山自然保护区王家岩防火检查站,7,7,56
云南,所有时段,官渡区小清河东300米,6,15,30
云南,所有时段,左卫塘,6,14,23
云南,所有时段,勐腊县中国科学院西双版纳热带植物园,6,9,53
云南,所有时段,来凤寺,6,9,21
云南,所有时段,保山青华海国家湿地公园,6,8,27
云南,所有时段,殊馨亭(德宏傣族景颇族自治州盈江县),6,8,8
云南,所有时段,勐腊县中科院植物园西游览区,6,7,25
云南,所有时段,南涧彝族自治县公郎镇阿嘎,6,7,43
云南,所有时段,南涧彝族自治县无量山樱花谷蜂巢驿站(南涧樱花谷店),6,7,15
云南,所有时段,大理洱海月湿地公园,6,7,29
云南,所有时段,江尾村(昆明市呈贡区),6,7,33
云南,所有时段,白马雪山垭口,6,7,17
云南,所有时段,盘龙区黑龙潭公园(7204公路东),6,7,42
云南,所有时段,老君山利苴村,6,7,23
云南,所有时段,野象谷热带雨林景区(景洪市勐养镇三岔河),6,7,44
云南,所有时段,云南盈江那邦,6,6,57
云南,所有时段,云南陇川户撒东山,6,6,9
云南,所有时段,云县爱华镇蜂王寨,6,6,25
云南,所有时段,云杉坪,6,6,26
云南,所有时段,佛房,6,6,66
云南,所有时段,勐腊县城子村景区(G8511北),6,6,17
云南,所有时段,勐腊县绿石林景区东北100米(G219东),6,6,18
云南,所有时段,大歇场,6,6,18
云南,所有时段,大理洱海,6,6,21
云南,所有时段,孔雀湖生态旅游区,6,6,41
云南,所有时段,小江尾,6,6,34
云南,所有时段,来凤山观鸟点,6,6,23
云南,所有时段,洪崩河-石梯村,6,6,57
云南,所有时段,瑞丽沿江,6,6,13
云南,所有时段,瑞丽莫里热带雨林景区,6,6,26
云南,所有时段,盈江县1号鸟类监测点(X036南),6,6,10
云南,所有时段,盈江县观景台(允燕大道南),6,6,6
云南,所有时段,盈江县铜壁关乡中学南150米(芒那公路西),6,6,1
云南,所有时段,盈江县铜壁关乡腊卖,6,6,1
云南,所有时段,神秘果树,6,6,5
云南,所有时段,蓝月谷,6,6,5
云南,所有时段,西双版纳嘎洒国际机场,6,6,7
云南,所有时段,西吊桥,6,6,9
云南,所有时段,滇池草海湖滨湿地,5,29,38
云南,所有时段,呈贡区斗南街道乌龙街道,5,11,35
云南,所有时段,普者黑,5,11,16
云南,所有时段,凤龙山(昆明市寻甸回族彝族自治县),5,10,35
云南,所有时段,新河社区,5,9,29
云南,所有时段,苍山自然影像博物馆-无为寺,5,9,17
云南,所有时段,圆通山动物园,5,7,19
云南,所有时段,东风坝海心沙,5,6,34
云南,所有时段,官渡区蓝色庄园东150米,5,6,24
云南,所有时段,思茅港镇芒坝,5,6,37
云南,所有时段,片马,5,6,102
云南,所有时段,纳帕海环线,5,6,24
云南,所有时段,芒坝村,5,6,44
云南,所有时段,轿子山风景区,5,6,31
云南,所有时段,中国科学院西双版纳热带植物园-藤本园站,5,5,15
云南,所有时段,丽江束河古镇,5,5,13
云南,所有时段,会龙鸟塘及周边,5,5,16
云南,所有时段,勐腊县中国科学院西双版纳热带植物园(蒲葵大道北),5,5,33
云南,所有时段,勐腊县中科院植物园(罗梭江大桥东200米),5,5,36
云南,所有时段,勐腊县勐仑春林宾馆,5,5,20
云南,所有时段,勐腊县热带雨林,5,5,24
云南,所有时段,勐腊县百草亭(蒲葵大道西),5,5,43
云南,所有时段,北海湿地景区,5,5,21
云南,所有时段,南滇池国家湿地,5,5,27
云南,所有时段,呈贡区斗南街道江尾村,5,5,32
云南,所有时段,大理洱海生态走廊磻溪村至古生村,5,5,18
云南,所有时段,大观楼东南,5,5,14
云南,所有时段,才村码头湿地,5,5,13
云南,所有时段,抚仙湖,5,5,18
云南,所有时段,昆明动物园,5,5,14
云南,所有时段,昆明植物园西园,5,5,14
云南,所有时段,昆明瀑布公园(昆明市盘龙区),5,5,18
云南,所有时段,望天树景区,5,5,57
云南,所有时段,松赞林寺,5,5,7
云南,所有时段,永平服务区,5,5,10
云南,所有时段,滇池海埂公园,5,5,11
云南,所有时段,玉龙雪山,5,5,7
云南,所有时段,盈江县那邦镇那邦田,5,5,24
云南,所有时段,盈江广场(花园巷),5,5,2
云南,所有时段,糯扎渡自然保护区,5,5,40
云南,所有时段,紫溪山风景区,5,5,46
云南,所有时段,西双版纳热带花卉园(宣慰大道99号),5,5,17
云南,所有时段,那柯里茶马驿站景区,5,5,39
云南,所有时段,野象谷热带雨林景区观象台休息亭,5,5,26
云南,所有时段,昆明学院(洋浦校区),4,77,30
云南,所有时段,江南春赛马场公园,4,21,30
云南,所有时段,三角海水库,4,17,34
云南,所有时段,林塘,4,13,24
云南,所有时段,星云湖,4,9,50
云南,所有时段,昆明市呈贡区云南大学(呈贡校区),4,8,22
云南,所有时段,太保山森林公园,4,7,28
云南,所有时段,小清河,4,7,25
云南,所有时段,腾冲和顺景区,4,6,40
云南,所有时段,腾冲市腾越街道来凤山,4,6,35
云南,所有时段,凤凰山,4,5,28
云南,所有时段,勐仑镇(西双版纳傣族自治州勐腊县),4,5,38
云南,所有时段,勐腊县中科院植物园(罗梭江大桥东南150米),4,5,32
云南,所有时段,景洪市勐龙镇勐宋村,4,5,18
云南,所有时段,曲石镇,4,5,30
云南,所有时段,西双版纳南药园,4,5,19
云南,所有时段,三道河,4,4,2
云南,所有时段,下石梯7号塘,4,4,45
云南,所有时段,中国科学院西双版纳热带植物园东区,4,4,24
云南,所有时段,中国科学院西双版纳热带植物园热带雨林3-1,4,4,54
云南,所有时段,丽江古城,4,4,4
云南,所有时段,丽江古城束河古镇,4,4,8
云南,所有时段,云南省保山市腾冲市S238,4,4,1
云南,所有时段,云南省博物馆,4,4,10
云南,所有时段,云南省怒江片马姚家坪,4,4,64
云南,所有时段,凤凰生态公园,4,4,21
云南,所有时段,勐海滑竹梁子,4,4,34
云南,所有时段,勐腊县植物迷宫(蒲葵大道西),4,4,52
云南,所有时段,勐腊县热带雨林民族文化博物馆东北100米,4,4,30
云南,所有时段,呈贡区乌龙街道小江尾,4,4,19
云南,所有时段,大理白族自治州剑川县剑湖,4,4,25
云南,所有时段,大理苍山和洱海,4,4,10
云南,所有时段,小旧城,4,4,2
云南,所有时段,属都湖,4,4,23
云南,所有时段,巍宝山风景名胜区,4,4,24
云南,所有时段,左卫,4,4,19
云南,所有时段,思茅区普洱市梅子湖公园观景台,4,4,13
云南,所有时段,无量山樱花谷,4,4,12
云南,所有时段,昆明世界园艺博览园(竹园路),4,4,17
云南,所有时段,昆明植物园-北门售票处,4,4,9
云南,所有时段,星海半岛湿地公园,4,4,26
云南,所有时段,杨家坡(保山市腾冲市),4,4,24
云南,所有时段,沙坡,4,4,22
云南,所有时段,泸沽湖风景名胜区,4,4,25
云南,所有时段,浪坝塘,4,4,14
云南,所有时段,海埂大坝,4,4,6
云南,所有时段,湖滨生态湿地公园(四季段),4,4,25
云南,所有时段,滇池大坝,4,4,34
云南,所有时段,热带雨林(西双版纳傣族自治州勐腊县),4,4,16
云南,所有时段,独克宗古城,4,4,3
云南,所有时段,玉龙湖公园,4,4,10
云南,所有时段,班洪山,4,4,22
云南,所有时段,瑞丽市弄莫湖公园,4,4,21
云南,所有时段,瑞丽市畹町镇峦允阳山,4,4,26
云南,所有时段,瑞丽马尔代夫,4,4,20
云南,所有时段,白沙古镇(丽江市玉龙纳西族自治县),4,4,22
云南,所有时段,盈江县,4,4,27
云南,所有时段,盈江县城--梁河途中,4,4,1
云南,所有时段,盈江县拍摄位西北300米,4,4,27
云南,所有时段,盈江县铜壁关乡省道319,4,4,28
云南,所有时段,石鼓镇,4,4,18
云南,所有时段,磨哈山,4,4,27
云南,所有时段,糯扎渡镇,4,4,32
云南,所有时段,红木村,4,4,27
云南,所有时段,腾冲市曲石镇姜家寨,4,4,43
云南,所有时段,腾冲市曲石镇河头寨,4,4,39
云南,所有时段,西南林业大学树木园,4,4,10
云南,所有时段,西双版纳原始森林公园,4,4,15
云南,所有时段,西山区滇池(明河路东),4,4,13
云南,所有时段,边寨喊沙风景区,4,4,5
云南,所有时段,邵营新村,4,4,38
云南,所有时段,银杏村旅游度假区,4,4,19
云南,所有时段,高黎贡山自然保护区(保山市隆阳区),4,4,80
云南,所有时段,昭通市昭阳区凤凰山森林公园,3,68,37
云南,所有时段,班老乡,3,7,107
云南,所有时段,西山区滇池,3,7,38
云南,所有时段,姜家寨,3,6,42
云南,所有时段,开远市永华种鸡场东北700米,3,5,21
云南,所有时段,梅子湖公园,3,5,11
云南,所有时段,百花园,3,5,15
云南,所有时段,一碗水梁子,3,4,26
云南,所有时段,凤庆县三岔河镇下寨,3,4,27
云南,所有时段,凤庆县勐佑镇聂家寨,3,4,20
云南,所有时段,勐海县勐混镇曼缅,3,4,21
云南,所有时段,普洱亚太森林组织基地,3,4,25
云南,所有时段,澜沧拉祜族自治县景迈大寨南(XJ69西),3,4,67
云南,所有时段,版纳植物园,3,4,35
云南,所有时段,班洪乡,3,4,9
云南,所有时段,百花岭生态旅游区(保山市隆阳区),3,4,49
云南,所有时段,糯干古寨,3,4,40
云南,所有时段,者摩山,3,4,44
云南,所有时段,芒市河,3,4,13
云南,所有时段,隆阳区芒宽彝族傣族乡旧街子,3,4,34
云南,所有时段,隆阳区高黎贡山自然保护区王家岩防火检查站西800米,3,4,58
云南,所有时段,丛岗村大桥,3,3,22
云南,所有时段,东白沙河水库,3,3,22
云南,所有时段,中国科学院西双版纳热带植物园热带雨林4-4,3,3,38
云南,所有时段,中国科学院西双版纳热带植物园绿石林3-1,3,3,31
云南,所有时段,中科院植物园(勐腊县勐仑镇),3,3,30
云南,所有时段,丽江市玉龙纳西族自治县拉市海湿地公园,3,3,23
云南,所有时段,丽江老君山自然中心,3,3,53
云南,所有时段,云南大学呈贡校区,3,3,25
云南,所有时段,云南盈江榕树王景区,3,3,3
云南,所有时段,云南省保山市隆阳区蒲赛公路隧道,3,3,8
云南,所有时段,云南腾冲热海,3,3,4
云南,所有时段,五老山国家森林公园(临翔区五老山瀑布段),3,3,12
云南,所有时段,共比,3,3,5
云南,所有时段,凤凰山森林公园,3,3,8
云南,所有时段,勐仑保护区绿石林片区,3,3,16
云南,所有时段,勐巴娜西珍奇园,3,3,14
云南,所有时段,勐海县,3,3,26
云南,所有时段,勐腊县中科院植物园(蒲葵大道东50米),3,3,32
云南,所有时段,勐腊县勐仑镇腊独山,3,3,4
云南,所有时段,勐腊县西双版纳国家自然保护区勐仑管理所,3,3,35
云南,所有时段,包其崩山(德宏傣族景颇族自治州盈江县),3,3,55
云南,所有时段,南滇池国家湿地(昆明市晋宁区),3,3,20
云南,所有时段,吊桥,3,3,30
云南,所有时段,呈贡关山水库,3,3,23
云南,所有时段,和顺景区,3,3,32
云南,所有时段,圆通寺,3,3,12
云南,所有时段,大勐龙镇勐宋村,3,3,11
云南,所有时段,大理古城,3,3,6
云南,所有时段,大理市洱海月湿地公园,3,3,31
云南,所有时段,大理市龙湖湿地公园(环海西路南),3,3,14
云南,所有时段,大理白族自治州博物馆西北门(洱河南路南),3,3,23
云南,所有时段,大理苍山世界地质公园(214国道附近),3,3,19
云南,所有时段,大理西湖,3,3,39
云南,所有时段,大观公园(昆明市西山区大观路284号),3,3,14
云南,所有时段,孟定农场总场,3,3,17
云南,所有时段,定边风雨桥,3,3,24
云南,所有时段,小李鸟塘,3,3,26
云南,所有时段,广龙抚海湾湿地公园(玉溪市澄江县),3,3,11
云南,所有时段,开远市羊街乡新寨,3,3,23
云南,所有时段,思茅区澜沧江桥客运站东北700米,3,3,60
云南,所有时段,思茅港镇大尖山,3,3,38
云南,所有时段,情侣峰(勐腊县象仑公路),3,3,24
云南,所有时段,打靛房5号拍摄位,3,3,35
云南,所有时段,拉市海,3,3,25
云南,所有时段,无底湖,3,3,17
云南,所有时段,旱龙寨(保山市隆阳区),3,3,50
云南,所有时段,昆明市西山公园,3,3,19
云南,所有时段,昆明植物园(昆明市盘龙区蓝黑路132号),3,3,3
云南,所有时段,星云湖望海拇小龙门,3,3,31
云南,所有时段,景洪市勐龙镇勐宋村民委员会,3,3,5
云南,所有时段,曲石镇黑鱼河畔,3,3,10
云南,所有时段,曼听公园,3,3,5
云南,所有时段,来凤山国家森林公园(保山市腾冲市),3,3,33
云南,所有时段,板过河湿地公园,3,3,16
云南,所有时段,林塘大物垂钓园,3,3,22
云南,所有时段,林塘村,3,3,24
云南,所有时段,林家铺林场(保山市腾冲市曲石镇),3,3,7
云南,所有时段,沙溪古镇石宝山沙登箐,3,3,28
云南,所有时段,沧源佤族自治县班老乡新寨村党群服务中心南(甘班线),3,3,54
云南,所有时段,沧源佤族自治县芒卡镇G219(来片新寨),3,3,17
云南,所有时段,河尾,3,3,16
云南,所有时段,洗马潭,3,3,12
云南,所有时段,洱海公园,3,3,12
云南,所有时段,洱海公园-团山公园,3,3,9
云南,所有时段,滇金丝猴国家公园,3,3,18
云南,所有时段,滨江壹号(馨园路),3,3,1
云南,所有时段,澜沧拉祜族自治县糯扎渡镇三等新寨,3,3,15
云南,所有时段,玉龙雪山风景区,3,3,4
云南,所有时段,王官湿地公园,3,3,24
云南,所有时段,王家堆湿地,3,3,28
云南,所有时段,百花岭11号塘,3,3,30
云南,所有时段,百花岭旧街子沿线,3,3,24
云南,所有时段,百花岭生态旅游区,3,3,24
云南,所有时段,盈江县上石梯,3,3,42
云南,所有时段,盈江县大盈江河段,3,3,25
云南,所有时段,盈江县太平镇包其崩山洪崩7号观鸟点,3,3,91
云南,所有时段,盈江县拍摄位东300米32号塘,3,3,24
云南,所有时段,盏达河,3,3,1
云南,所有时段,盘龙区昆明植物园(枫香大道西),3,3,9
云南,所有时段,石宝山,3,3,15
云南,所有时段,石屏异龙湖国家湿地公园,3,3,23
云南,所有时段,石林风景区,3,3,13
云南,所有时段,石林风景名胜区,3,3,13
云南,所有时段,福保社区,3,3,24
云南,所有时段,程海镇潘崀村凤凰湾休闲园,3,3,22
云南,所有时段,纳帕海景区,3,3,8
云南,所有时段,腾冲市姜家寨,3,3,44
云南,所有时段,腾冲市曲石镇红木村,3,3,30
云南,所有时段,芒合村,3,3,26
云南,所有时段,芒市大银塔东南400米(环湖路东),3,3,12
云南,所有时段,草海湿地,3,3,16
云南,所有时段,西双版纳傣族园,3,3,10
云南,所有时段,西山森林公园,3,3,13
云南,所有时段,边寨喊沙景区,3,3,2
云南,所有时段,野象园林山庄,3,3,3
云南,所有时段,阿克新寨,3,3,19
云南,所有时段,陇川县户撒阿昌族乡曼燕,3,3,14
云南,所有时段,隆阳区青华海国家湿地公园,3,3,43
云南,所有时段,隆阳区高黎贡山自然保护区,3,3,63
云南,所有时段,雨崩村,3,3,9
云南,所有时段,青山公园,3,3,10
云南,所有时段,飞来寺,3,3,7
云南,所有时段,高黎贡山自然保护区(隆阳区),3,3,81
云南,所有时段,黑鱼河风景区,3,3,18
云南,所有时段,黑龙潭,3,3,18
云南,所有时段,云南大学呈贡关山水库,2,13,38
云南,所有时段,象头坡,2,11,34
云南,所有时段,盈之蓝民宿,2,10,39
云南,所有时段,景东彝族自治县太忠镇三合村,2,7,20
云南,所有时段,云南大学(呈贡校区),2,6,53
云南,所有时段,大断腰山,2,6,37
云南,所有时段,呈贡区中央公园(驼峰街北),2,5,8
云南,所有时段,芒象线,2,5,28
云南,所有时段,大寨子村,2,4,25
云南,所有时段,大理墨山艺墅私家花园,2,4,5
云南,所有时段,大理市银桥镇双阳村,2,4,9
云南,所有时段,思茅区普洱蓝眉山度假酒店,2,4,17
云南,所有时段,昆明官渡区星海半岛湿地公园,2,4,8
云南,所有时段,昆明梁王山山脊线,2,4,3
云南,所有时段,景洪市发宏福小鱼塘(G213南),2,4,15
云南,所有时段,玉溪白龙潭风景区,2,4,18
云南,所有时段,玉龙县丽江老君山自然中心南300米,2,4,33
云南,所有时段,蒙自正海养殖,2,4,29
云南,所有时段,西畴县法斗乡水晶石梁子,2,4,43
云南,所有时段,中国犀鸟谷犀鸟监测展示区,2,3,22
云南,所有时段,中国科学院西双版纳热带植物园人工雨林3-4,2,3,27
云南,所有时段,云南大学,2,3,10
云南,所有时段,利苴区域,2,3,13
云南,所有时段,勐腊县野生食用植物园,2,3,11
云南,所有时段,呈贡区马金铺街道梁王山,2,3,42
云南,所有时段,四十八道河,2,3,8
云南,所有时段,大围山国家公园,2,3,25
云南,所有时段,大理国际奥林匹克体育中心(大理市),2,3,18
云南,所有时段,大观楼(昆明市西山区大观路284号),2,3,8
云南,所有时段,巍宝山风景名胜区(巍山彝族回族自治县),2,3,28
云南,所有时段,干沟尾,2,3,24
云南,所有时段,开远市永华种鸡西50米(卧古段北),2,3,23
云南,所有时段,捞鱼河沿岸（理工大段）,2,3,15
云南,所有时段,昆明市大观公园-南园,2,3,15
云南,所有时段,昆明滇池国家旅游度假区,2,3,9
云南,所有时段,普卡旺,2,3,12
云南,所有时段,杨柳冲,2,3,18
云南,所有时段,江川区前卫镇新河咀,2,3,44
云南,所有时段,泽湖,2,3,28
云南,所有时段,湖滨生态湿地-草海隧道东岸-余园,2,3,32
云南,所有时段,片马风雪丫口,2,3,56
云南,所有时段,牛波一(茶花园店),2,3,25
云南,所有时段,独龙江国家公园,2,3,21
云南,所有时段,王莲酒店,2,3,13
云南,所有时段,盆景园,2,3,14
云南,所有时段,盈江县太平镇雪梨村二分室东北100米,2,3,6
云南,所有时段,盈江县那邦镇东抱光山,2,3,7
云南,所有时段,盘龙区昆明金殿国家森林公园(松园路东),2,3,20
云南,所有时段,翁基布朗族古寨,2,3,23
云南,所有时段,腾冲市和顺古镇景区(大石巷东400米),2,3,20
云南,所有时段,腾冲市和顺古镇景区(秋农路北100米),2,3,41
云南,所有时段,蜂王树,2,3,24
云南,所有时段,郊野公园,2,3,12
云南,所有时段,高黎贡山宣教中心,2,3,49
云南,所有时段,一寨两国,2,2,12
云南,所有时段,上阳波,2,2,9
云南,所有时段,下石梯,2,2,34
云南,所有时段,东大河湿地（南滇池湿地）,2,2,48
云南,所有时段,东川区铜都街道龙洞村,2,2,5
云南,所有时段,东湖公园,2,2,2
云南,所有时段,中国科学院西双版纳热带植物园人工雨林3-1,2,2,24
云南,所有时段,中国科学院西双版纳热带植物园人工雨林3-2,2,2,28
云南,所有时段,中国科学院西双版纳热带植物园人工雨林3-3,2,2,23
云南,所有时段,中国科学院西双版纳热带植物园人工雨林4-1,2,2,26
云南,所有时段,中国科学院西双版纳热带植物园人工雨林4-3,2,2,24
云南,所有时段,中国科学院西双版纳热带植物园人工雨林4-4,2,2,19
云南,所有时段,中国科学院西双版纳热带植物园停车场,2,2,5
云南,所有时段,中国科学院西双版纳热带植物园热带雨林3-3,2,2,25
云南,所有时段,中国科学院西双版纳热带植物园热带雨林3-4,2,2,58
云南,所有时段,中国科学院西双版纳热带植物园热带雨林4-1,2,2,40
云南,所有时段,中国科学院西双版纳热带植物园热带雨林4-2,2,2,31
云南,所有时段,中国科学院西双版纳热带植物园热带雨林4-3,2,2,37
云南,所有时段,中国科学院西双版纳热带植物园绿石林3-2,2,2,38
云南,所有时段,中国科学院西双版纳热带植物园绿石林3-3,2,2,31
云南,所有时段,中国科学院西双版纳热带植物园绿石林3-4,2,2,31
云南,所有时段,中国科学院西双版纳热带植物园绿石林4-1,2,2,27
云南,所有时段,中国科学院西双版纳热带植物园绿石林4-2,2,2,43
云南,所有时段,中国科学院西双版纳热带植物园绿石林4-3,2,2,25
云南,所有时段,中国科学院西双版纳热带植物园绿石林4-4,2,2,33
云南,所有时段,临沧市云县爱华镇,2,2,10
