地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
上海,所有时段,碧海金沙金汇塘路,8,9,38
上海,所有时段,金山嘴渔村边滩,8,9,36
上海,所有时段,金海湿地公园(浦东新区民唐路198号),8,9,38
上海,所有时段,浦东新区上海滨江森林公园东南区游船码头西南,8,8,49
上海,所有时段,迪斯尼星愿公园,8,8,30
上海,所有时段,长兴岛郊野公园,8,8,26
上海,所有时段,大宁公园(上海市静安区广中西路288号),7,51,23
上海,所有时段,新江湾城生态走廊,7,22,23
上海,所有时段,华东理工大学(奉贤校区),7,17,19
上海,所有时段,徐汇滨江,7,13,18
上海,所有时段,涟动公园,7,13,22
上海,所有时段,南汇新城镇小桉路北200米,7,11,22
上海,所有时段,小桉路环湖东一路公交站,7,11,22
上海,所有时段,桃浦中央绿地（沪嘉高速至常和路）,7,11,21
上海,所有时段,鸟调4滴水湖南线,7,11,24
上海,所有时段,三三公路近堤顶路,7,10,58
上海,所有时段,蝶语园,7,10,22
上海,所有时段,丁坝,7,9,48
上海,所有时段,上海植物园-樱花林,7,9,27
上海,所有时段,横沙岛,7,9,41
上海,所有时段,南汇新城镇东港大道南,7,8,46
上海,所有时段,嘉定区绥德公园(绥德路北100米),7,8,22
上海,所有时段,小苏宅水芹地,7,8,18
上海,所有时段,长宁外环生态绿道,7,8,24
上海,所有时段,北八滧,7,7,31
上海,所有时段,南汇三三公路到一号堤,7,7,52
上海,所有时段,南汇嘴观海公园(上海市浦东新区世纪塘路),7,7,47
上海,所有时段,松江泖港湿地,7,7,30
上海,所有时段,上海植物园植物大楼,6,72,30
上海,所有时段,上海海事大学临港校区,6,34,28
上海,所有时段,高东生态园,6,28,22
上海,所有时段,梦清园环保主题公园,6,15,27
上海,所有时段,康桥生态园-沔青绿地,6,12,32
上海,所有时段,东滩鸟类国家级自然保护区,6,11,36
上海,所有时段,徐家汇公园(上海市徐汇区),6,9,17
上海,所有时段,上海海洋大学,6,8,27
上海,所有时段,崇明岛上实农业园区,6,8,32
上海,所有时段,渔人码头南,6,8,33
上海,所有时段,滴水湖+南汇嘴,6,8,43
上海,所有时段,耀华滨江绿地,6,8,17
上海,所有时段,上实农田,6,7,28
上海,所有时段,上海众磊果蔬专业合作社,6,6,39
上海,所有时段,世博文化公园双子山,6,6,16
上海,所有时段,佘山国家森林公园天马山园,6,6,31
上海,所有时段,南汇新城镇世纪塘路西300米,6,6,22
上海,所有时段,复旦大学邯郸校区,6,6,5
上海,所有时段,浦东新区堤顶路与东港大道交叉口北,6,6,28
上海,所有时段,清涧公园,6,6,12
上海,所有时段,芦苇地样线,6,6,19
上海,所有时段,西沙明珠湖景区-西沙湿地,6,6,40
上海,所有时段,魔术林2号林,6,6,21
上海,所有时段,上海海事大学(临港校区),5,16,28
上海,所有时段,丰收村,5,16,21
上海,所有时段,港口渡口,5,10,11
上海,所有时段,碧云绿地·碧云湖公园,5,9,36
上海,所有时段,半马苏河公园,5,7,17
上海,所有时段,银翔湖公园(上海市嘉定区),5,7,15
上海,所有时段,上海浦江第一湾公园,5,6,24
上海,所有时段,兰香湖,5,6,23
上海,所有时段,堤顶路魔术林,5,6,33
上海,所有时段,横沙东滩,5,6,58
上海,所有时段,沪杭公路杭州湾大道招呼站公交站,5,6,13
上海,所有时段,滨江漫步区(浦星公路上海浦江郊野公园内),5,6,17
上海,所有时段,迪士尼星愿公园,5,6,34
上海,所有时段,上海崇明岛,5,5,68
上海,所有时段,上海市奉贤区S123(浦星公路),5,5,20
上海,所有时段,上海市浦东新区X601(锦绣路),5,5,20
上海,所有时段,上海师范大学(奉贤校区),5,5,12
上海,所有时段,东日湿地,5,5,54
上海,所有时段,古猗园,5,5,12
上海,所有时段,嘉松中路沈砖公路(洞泾地铁站),5,5,15
上海,所有时段,堤顶路,5,5,22
上海,所有时段,明珠湖公园,5,5,48
上海,所有时段,梅陇生态公园,5,5,17
上海,所有时段,浦东新区(三三公路南),5,5,29
上海,所有时段,蔷薇园,5,5,11
上海,所有时段,魔术林,5,5,58
上海,所有时段,黄兴公园,5,5,14
上海,所有时段,陆家嘴中心绿地,4,20,12
上海,所有时段,金山城市沙滩景区,4,18,15
上海,所有时段,秋霞圃,4,16,10
上海,所有时段,金山边滩新大堤,4,15,32
上海,所有时段,上海科技大学张江校区,4,14,23
上海,所有时段,上海陆家嘴滨江大道,4,13,16
上海,所有时段,春光公园,4,12,12
上海,所有时段,上海应用技术大学(奉贤校区),4,11,20
上海,所有时段,上科大西侧绿地,4,9,22
上海,所有时段,丰翔智秀公园,4,8,24
上海,所有时段,同济大学四平路校区,4,8,16
上海,所有时段,鸟调5东日线,4,7,45
上海,所有时段,华东理工大学(徐汇区梅陇路130号),4,6,10
上海,所有时段,小树林百鸟林,4,6,14
上海,所有时段,西郊宾馆,4,6,18
上海,所有时段,锦绣文化公园,4,6,12
上海,所有时段,上海人民广场,4,5,8
上海,所有时段,和平公园,4,5,13
上海,所有时段,曹路郊环外基本农田,4,5,13
上海,所有时段,望江驿,4,5,13
上海,所有时段,滨江森林公园二期,4,5,19
上海,所有时段,漕河泾开发区公园,4,5,10
上海,所有时段,石塔庙,4,5,38
上海,所有时段,莘庄梅园听翠园得翠园,4,5,32
上海,所有时段,赤风港,4,5,29
上海,所有时段,一号坝,4,4,29
上海,所有时段,上海临港海上风力发电有限公司西(东港大道),4,4,20
上海,所有时段,上海梦清园,4,4,16
上海,所有时段,上海滨江森林公园生态林,4,4,21
上海,所有时段,世纪塘路,4,4,33
上海,所有时段,世纪塘路交叉口与三三公路交叉口附近,4,4,18
上海,所有时段,东港大道与堤顶路交叉口,4,4,24
上海,所有时段,中山公园-3号门,4,4,11
上海,所有时段,临港大道周边,4,4,26
上海,所有时段,人民公园,4,4,8
上海,所有时段,佘山国家森林公园东佘山园,4,4,13
上海,所有时段,华夏中路荒草地,4,4,32
上海,所有时段,南汇新城镇世纪塘路东100米,4,4,61
上海,所有时段,南汇新城镇东港大道南300米,4,4,18
上海,所有时段,南汇新城镇小桉路南300米,4,4,20
上海,所有时段,团结塘路,4,4,17
上海,所有时段,大宁灵石公园,4,4,17
上海,所有时段,天马山,4,4,18
上海,所有时段,寺嘴角路,4,4,32
上海,所有时段,崇明区上海崇明东滩鸟类国家级自然保护区停车场西,4,4,23
上海,所有时段,崇明岛老徐垂钓场,4,4,37
上海,所有时段,广富林遗址公园,4,4,14
上海,所有时段,普陀区清涧新村第六小区南100米(金鼎路南),4,4,7
上海,所有时段,杨浦滨江,4,4,9
上海,所有时段,松江区九亭九科绿洲公园东园南300米(姚北路北),4,4,24
上海,所有时段,浦东新区(小桉路北),4,4,54
上海,所有时段,浦东新区上海临港海上风力发电有限公司西(东港大道),4,4,10
上海,所有时段,浦东新区滨江森林公园1号门(随塘公路北),4,4,20
上海,所有时段,滨江绿道-望江驿13号驿站,4,4,24
上海,所有时段,滴水湖北线,4,4,41
上海,所有时段,米市渡松南郊野公园,4,4,15
上海,所有时段,金山卫站,4,4,10
上海,所有时段,长三角生态绿色一体化发展示范区规划展示馆,4,4,26
上海,所有时段,静安雕塑公园,4,4,7
上海,所有时段,复旦大学附属中学,3,21,13
上海,所有时段,上海南汇东滩湿地,3,16,70
上海,所有时段,闸北公园,3,15,10
上海,所有时段,延中广场公园,3,14,15
上海,所有时段,华东理工大学(奉贤校区)-西门,3,12,24
上海,所有时段,蒙山中学(上海市金山区龙胜路100),3,12,9
上海,所有时段,张衡公园,3,11,15
上海,所有时段,雨蛙生态农场,3,11,11
上海,所有时段,松江区石塔庙,3,10,45
上海,所有时段,朱泾镇秀洲村开放休闲林,3,9,18
上海,所有时段,上海外国语大学(松江校区),3,8,23
上海,所有时段,鸟调9赤风港湿地中心南库塘,3,8,25
上海,所有时段,三甲港,3,7,23
上海,所有时段,南汇新城城市公园,3,7,30
上海,所有时段,叶家花园,3,7,13
上海,所有时段,同济大学(嘉定校区),3,7,17
上海,所有时段,上海科技大学,3,6,30
上海,所有时段,上海市嘉北郊野公园,3,5,29
上海,所有时段,九科绿洲公园,3,5,15
上海,所有时段,前京大道,3,5,28
上海,所有时段,崇明东滩生态园,3,5,62
上海,所有时段,沿北公园,3,5,25
上海,所有时段,淀山湖,3,5,23
上海,所有时段,碧海金沙烂尾楼群,3,5,23
上海,所有时段,上海海洋大学(临港校区),3,4,13
上海,所有时段,东港大道与环湖东三路交叉口,3,4,23
上海,所有时段,佘山国家森林公园,3,4,7
上海,所有时段,佘山国家森林公园西佘山园,3,4,6
上海,所有时段,南汇新城镇三三公路南400米,3,4,45
上海,所有时段,海航路与海坤路交叉口,3,4,34
上海,所有时段,莘庄梅园,3,4,21
上海,所有时段,辅德里公园,3,4,6
上海,所有时段,辰山植物园,3,4,24
上海,所有时段,长兴岛,3,4,15
上海,所有时段,上实现代农业园区,3,3,34
上海,所有时段,上海东滩北八滧中心及附近,3,3,40
上海,所有时段,上海之鱼,3,3,21
上海,所有时段,上海交通大学附属中学,3,3,5
上海,所有时段,上海南汇嘴公园停车场,3,3,41
上海,所有时段,上海天空之镜,3,3,12
上海,所有时段,上海崇明东滩鸟类国家级自然保护区停车场(长江东路),3,3,16
上海,所有时段,上海市崇明区北湖湿地,3,3,23
上海,所有时段,上海市浦东新区花木街道,3,3,20
上海,所有时段,上海浦东三林滨江,3,3,23
上海,所有时段,上海迪士尼乐园,3,3,10
上海,所有时段,上海野生动物园,3,3,20
上海,所有时段,九科绿洲,3,3,26
上海,所有时段,乡间田地,3,3,36
上海,所有时段,前滩休闲公园(上海市浦东新区前滩大道),3,3,17
上海,所有时段,华东师范大学(中山北路校区),3,3,14
上海,所有时段,南汇观海公园,3,3,23
上海,所有时段,南闸公园,3,3,16
上海,所有时段,奉贤区上海乡春农产品专业合作社东南(海航路东),3,3,9
上海,所有时段,奉贤海湾旅游区,3,3,19
上海,所有时段,宝山区顾村镇沈巷,3,3,23
上海,所有时段,岑卜村,3,3,11
上海,所有时段,崇明区上海崇明东滩鸟类国家级自然保护区停车场西南,3,3,16
上海,所有时段,崇明区上海百农农业科技发展股份有限公司(观海路南),3,3,44
上海,所有时段,崇明区西沙明珠湖景区正门停车场(三华公路南),3,3,40
上海,所有时段,建新村（蝶语园）,3,3,15
上海,所有时段,新江湾湿地生态观鸟拍鸟基地,3,3,10
上海,所有时段,昆阳湖,3,3,8
上海,所有时段,星愿公园(上海市上海迪士尼乐园度假区内),3,3,27
上海,所有时段,梦清园环保主题公园(宜昌路),3,3,17
上海,所有时段,泖港湿地(泖田湿地),3,3,36
上海,所有时段,洋槐小树林,3,3,30
上海,所有时段,浦东新区世纪公园(玉珠桥北),3,3,16
上海,所有时段,清流环三路绿地,3,3,5
上海,所有时段,渔人码头边滩湿地调查,3,3,18
上海,所有时段,滨江森林公园,3,3,24
上海,所有时段,漕溪公园,3,3,11
上海,所有时段,环湖东三路与小桉路交叉口,3,3,36
上海,所有时段,苏州河梦清园环保主题公园(宜昌路66),3,3,15
上海,所有时段,西沙明珠湖景区,3,3,39
上海,所有时段,西沙湿地,3,3,11
上海,所有时段,迪斯尼星愿湖,3,3,27
上海,所有时段,长横对江车客渡,3,3,5
上海,所有时段,闵行体育公园湖边小森林,3,3,20
上海,所有时段,青浦区金泽镇蔡浜村,3,3,10
上海,所有时段,柳园公园,2,45,9
上海,所有时段,上海交通大学(闵行校区)北区博士生公寓,2,44,15
上海,所有时段,金桥公园,2,29,12
上海,所有时段,通波塘河边绿化带,2,17,16
上海,所有时段,北干庄头,2,15,43
上海,所有时段,张江汤臣豪园,2,14,12
上海,所有时段,普陀区桃浦镇沪嘉高速公路,2,10,11
上海,所有时段,上海财经大学(国定路校区),2,9,11
上海,所有时段,外滩,2,9,12
上海,所有时段,普陀区半马苏河公园(真北路东50米),2,7,20
上海,所有时段,华东师范大学生态岛,2,6,12
上海,所有时段,复兴岛公园,2,5,7
上海,所有时段,苏州河梦清园环保主题公园,2,5,26
上海,所有时段,衡山公园,2,5,6
上海,所有时段,陆家嘴中心绿地-中心湖,2,5,12
上海,所有时段,东方明珠公园,2,4,10
上海,所有时段,四团镇,2,4,15
上海,所有时段,复旦大学附属华山医院(西院),2,4,55
上海,所有时段,奉贤区柘林镇太平桥,2,4,10
上海,所有时段,小公园,2,4,15
上海,所有时段,罗泾镇,2,4,36
上海,所有时段,长江路访客中心300米左右,2,4,25
上海,所有时段,上海世纪公园,2,3,10
上海,所有时段,上海崇明东滩北八滧自然中心,2,3,26
上海,所有时段,上海浦东新区豆香园,2,3,8
上海,所有时段,上科大周边绿地,2,3,14
上海,所有时段,东郊宾馆,2,3,22
上海,所有时段,中兴公园,2,3,6
上海,所有时段,临港星空之境海绵公园,2,3,10
上海,所有时段,九龙村,2,3,12
上海,所有时段,前滩休闲公园,2,3,23
上海,所有时段,古美公园,2,3,18
上海,所有时段,夏阳湖(青浦区夏阳街道青龙路49号附近),2,3,16
上海,所有时段,大宁郁金香公园,2,3,12
上海,所有时段,延中绿地,2,3,4
上海,所有时段,普陀区梦清园环保主题公园(宜昌路北),2,3,15
上海,所有时段,朱巷宅,2,3,18
上海,所有时段,杨浦公园,2,3,10
上海,所有时段,森兰绿地（北区二期）,2,3,17
上海,所有时段,母亲林(上海市闵行区),2,3,3
上海,所有时段,汤臣高尔夫别墅,2,3,11
上海,所有时段,浦东新区三林东明公园(三林路北),2,3,12
上海,所有时段,浦江镇,2,3,10
上海,所有时段,环湖东三路与小桉路交叉口(浦东新区),2,3,19
上海,所有时段,秋迁早熟的稻田-金色稻田,2,3,19
上海,所有时段,鸟调8魔术林南线,2,3,2
上海,所有时段,5号路南北区域,2,2,19
上海,所有时段,5号路鱼蟹塘,2,2,23
上海,所有时段,CMDT保护区外围,2,2,33
上海,所有时段,七百亩(上海市青浦区),2,2,13
上海,所有时段,三甲港与九段沙保护区,2,2,14
上海,所有时段,上师大奉贤校区,2,2,10
上海,所有时段,上海交通大学徐汇校区,2,2,6
上海,所有时段,上海交通大学附属中学(闵行分校),2,2,11
上海,所有时段,上海吴淞炮台湾国家湿地公园,2,2,16
上海,所有时段,上海大观园(青浦区金商公路701号),2,2,11
上海,所有时段,上海市上实现代农业园区,2,2,7
上海,所有时段,上海市奉贤区海思路基本农田,2,2,22
上海,所有时段,上海市崇明区东滩,2,2,51
上海,所有时段,上海市滨海森林公园,2,2,22
上海,所有时段,上海星愿湖公园,2,2,23
上海,所有时段,上海浦江郊野公园,2,2,14
上海,所有时段,上海滨江森林公园-东区,2,2,9
上海,所有时段,上海第二工业大学(金海路校区),2,2,9
上海,所有时段,上海陆家嘴江滨公园,2,2,13
上海,所有时段,世纪公园-世纪梅园,2,2,10
上海,所有时段,世纪公园观鸟台,2,2,18
上海,所有时段,东佘山,2,2,7
上海,所有时段,东平森林公园,2,2,11
上海,所有时段,东方绿舟,2,2,17
上海,所有时段,东港大道堤顶路,2,2,19
上海,所有时段,中原中学,2,2,7
上海,所有时段,临港城市公园,2,2,15
上海,所有时段,九科绿洲公园西区,2,2,22
上海,所有时段,交通大学(闵行校区)第三餐饮大楼,2,2,11
上海,所有时段,前滩友城公园,2,2,8
上海,所有时段,华翔绿地,2,2,8
上海,所有时段,南汇世纪塘路,2,2,36
上海,所有时段,南汇嘴观海公园-小卖部,2,2,38
上海,所有时段,南汇嘴观海公园到东港大道,2,2,48
上海,所有时段,南汇嘴观海公园西,2,2,41
上海,所有时段,南汇新城海滩,2,2,11
上海,所有时段,南汇新城镇,2,2,17
上海,所有时段,南汇新城镇三三公路南50米,2,2,34
上海,所有时段,南汇新城镇世纪塘路东,2,2,14
上海,所有时段,南汇新城镇世纪塘路芦苇荡,2,2,16
上海,所有时段,南汇新城镇环湖东三路东400米,2,2,18
上海,所有时段,南虹港观机长廊,2,2,6
上海,所有时段,南门港·瀛洲公园,2,2,7
上海,所有时段,听翠园,2,2,7
上海,所有时段,吴泾公园,2,2,7
上海,所有时段,唐丰公园,2,2,7
上海,所有时段,唐城绿地文化公园,2,2,20
上海,所有时段,嘉定区嘉北郊野公园彭门湿地南100米(彭门支路南),2,2,22
上海,所有时段,嘉定区浏岛野生动物重要栖息地,2,2,19
上海,所有时段,城市荒野,2,2,21
上海,所有时段,堤顶路与世纪塘路交叉口(上海市浦东新区),2,2,9
上海,所有时段,复旦大学枫林校区,2,2,7
上海,所有时段,大莲湖,2,2,30
上海,所有时段,天山公园,2,2,5
上海,所有时段,奉贤区上海家禽育种公司东北100米(海华路),2,2,24
上海,所有时段,奉贤区东方美谷大学城产业园东南100米(海航路),2,2,13
上海,所有时段,奉贤区南桥镇王家弄,2,2,32
上海,所有时段,奉贤区碧海金沙(海涵路北200米),2,2,64
上海,所有时段,奉贤区碧海金沙(海涵路南400米),2,2,57
上海,所有时段,奉贤小芦苇荡,2,2,6
上海,所有时段,奉贤沿海,2,2,49
上海,所有时段,小昆山园(上海市松江区山西路4号),2,2,12
上海,所有时段,崇明东滩保护区优化区,2,2,38
上海,所有时段,崇明区上海崇明东滩鸟类国家级自然保护区停车场北,2,2,69
上海,所有时段,崇明区东滩鸟类国家级自然保护区北1000米,2,2,36
上海,所有时段,崇明基地(上海市崇明区),2,2,27
上海,所有时段,崇明岛东旺沙,2,2,24
上海,所有时段,崇明岛北湖,2,2,47
上海,所有时段,徐家塘,2,2,19
上海,所有时段,新江湾城公园,2,2,23
上海,所有时段,昆秀湖湿地公园(上海市松江区),2,2,20
上海,所有时段,春申景城湖畔林语,2,2,10
上海,所有时段,普陀区半马苏河公园(真北路东100米),2,2,14
上海,所有时段,李白等十二烈士就义纪念地,2,2,15
上海,所有时段,杨树浦电厂遗迹公园,2,2,14
上海,所有时段,松江中央公园,2,2,2
上海,所有时段,松江区佘山镇翁家浜,2,2,20
上海,所有时段,森兰绿地,2,2,27
上海,所有时段,江浦公园,2,2,7
上海,所有时段,浦东新区三林路渡口(轮渡站)西北300米,2,2,19
上海,所有时段,浦东新区上海临港建筑渣土消纳场所西(环湖北一路南),2,2,16
上海,所有时段,浦东新区南汇新城镇,2,2,16
上海,所有时段,浦东新区成日村(滴翠路/秋荷路/夏兰路),2,2,24
上海,所有时段,浦东新区碧云体育公园(杨高中路南),2,2,9
上海,所有时段,浦东新区碧云绿地·碧云湖公园,2,2,30
上海,所有时段,浦东新区祝桥镇,2,2,1
上海,所有时段,浦东新区金海钓场北300米(紫雅路西),2,2,19
上海,所有时段,浦东机场,2,2,3
上海,所有时段,浦东滨江公园,2,2,12
上海,所有时段,浦东牡丹园,2,2,8
上海,所有时段,海基三路与海洋五路交叉口,2,2,11
上海,所有时段,海湾国家森林公园,2,2,19
上海,所有时段,海湾寝园,2,2,9
上海,所有时段,海鸥路西周边,2,2,2
上海,所有时段,滴水湖公园-黄日港,2,2,4
上海,所有时段,滴水湖北岛,2,2,12
上海,所有时段,滴水湖观海公园烧烤基地,2,2,15
上海,所有时段,留云湖,2,2,11
上海,所有时段,碧云绿地盈动公园,2,2,23
上海,所有时段,碧海金沙周边,2,2,38
上海,所有时段,紫竹半岛(寺嘴角路),2,2,14
上海,所有时段,绿地·海上风华,2,2,33
上海,所有时段,花柏路与松萝路交叉口沿河靠近海昌,2,2,12
上海,所有时段,莘城中央公园,2,2,5
上海,所有时段,西岸自然艺术公园,2,2,9
上海,所有时段,赵家沟秀林公园,2,2,13
上海,所有时段,金山嘴渔村景区,2,2,26
上海,所有时段,金山魔术林,2,2,17
上海,所有时段,金汇塘桥,2,2,13
上海,所有时段,金汇塘路与团结塘路交叉口,2,2,39
上海,所有时段,镜月湖,2,2,22
上海,所有时段,闵行区上海浦江郊野公园滨江漫步区(闲云路北),2,2,14
上海,所有时段,闵行区吴泾镇龙吴路(兰香湖贰号),2,2,36
上海,所有时段,陆家嘴滨江,2,2,10
上海,所有时段,青浦区淀山湖观景台(沪青平公路北50米),2,2,2
上海,所有时段,静安公园,2,2,4
上海,所有时段,龙之梦城市生活中心,2,2,4
上海,所有时段,（外围）崇明东滩鸟类国家级自然保护区,2,2,66
上海,所有时段,徐汇万科中心,1,74,16
上海,所有时段,嘉定区南翔和平小区(和平街),1,64,8
上海,所有时段,金龙新村,1,49,8
上海,所有时段,卫星港绿道,1,46,16
上海,所有时段,上海大学附属嘉定高级中学,1,43,10
上海,所有时段,嘉定区上隽嘉苑东区东北(云安路东),1,41,17
上海,所有时段,市教师教育学院,1,33,13
上海,所有时段,盈湖三岛,1,29,18
上海,所有时段,汤巷体育公园,1,24,24
上海,所有时段,上海市浦东新区惠南镇人民政府(城西路东),1,22,13
上海,所有时段,银秋路河道,1,21,15
上海,所有时段,陶氏化学有限公司(上海市浦东新区),1,18,18
上海,所有时段,上海图书馆,1,15,3
上海,所有时段,上海市徐汇区钦州南路10号,1,15,13
上海,所有时段,上海应用技术大学植物园,1,15,11
上海,所有时段,古棕路,1,15,21
上海,所有时段,真源居住小区(上海市普陀区),1,15,6
上海,所有时段,上海市嘉定二中,1,14,16
