地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
深圳,所有时段,香港中文大学(深圳),2,2,2
深圳,所有时段,龙岗区横岗街道南风坳水库管理处北(沙荷路北),2,2,18
深圳,所有时段,龙岗区深圳市大鹏新区龙岐湾海悦营地南400米,2,2,30
深圳,所有时段,红树林生态公园南区,1,20,52
深圳,所有时段,深圳国际低碳城,1,9,9
深圳,所有时段,益田村小区,1,8,11
深圳,所有时段,横岗镇人民公园,1,5,7
深圳,所有时段,万科东方尊峪,1,4,6
深圳,所有时段,新陂头东710米,1,4,24
深圳,所有时段,深圳湾公园地铁站D2口,1,4,26
深圳,所有时段,生态广场,1,4,13
深圳,所有时段,福田红树林自然保护区观鸟船,1,4,23
深圳,所有时段,红树林保护区4#鱼塘,1,4,33
深圳,所有时段,龙岗区华为坂田基地B区(五和大道西),1,4,7
深圳,所有时段,坪山文化大楼旁坪山河,1,3,6
深圳,所有时段,宝安区西乡企龙山公园(G4南),1,3,6
深圳,所有时段,新一代国际公寓(南山区东滨路3014号),1,3,2
深圳,所有时段,民治水库,1,3,11
深圳,所有时段,福田保税区(深圳市福田区巡逻路),1,3,2
深圳,所有时段,福田红树林自然保护区东南,1,3,26
深圳,所有时段,红树林生态公园飞蓝堤,1,3,17
深圳,所有时段,华为坂田基地A区,1,2,8
深圳,所有时段,大铲湾,1,2,16
深圳,所有时段,天鹅堡会所工作室,1,2,5
深圳,所有时段,梧桐绿道,1,2,20
深圳,所有时段,欢乐港湾,1,2,9
深圳,所有时段,求水山公园,1,2,10
深圳,所有时段,深圳市福田区梅林山公园,1,2,6
深圳,所有时段,深圳湾公园(沙河口桥),1,2,16
深圳,所有时段,深圳湾观海栈桥东北100米(望海路南),1,2,3
深圳,所有时段,深圳高級中學(集團),1,2,10
深圳,所有时段,清风岭,1,2,2
深圳,所有时段,石鼓山公园(深圳市南山区文新路),1,2,9
深圳,所有时段,福田区上步南天桥公交站南(滨河大道辅道),1,2,17
深圳,所有时段,福田区荔枝公园(荔香街北),1,2,18
深圳,所有时段,福田生态公园蓝云湖,1,2,10
深圳,所有时段,福田红树林自然保护区3号鱼塘,1,2,15
深圳,所有时段,罗湖区水库泰宁花园(水库新村四街东100米),1,2,1
深圳,所有时段,赖屋山水库,1,2,6
深圳,所有时段,长岭皮水库,1,2,14
深圳,所有时段,麓园,1,2,4
深圳,所有时段,龙岗区深圳市大鹏新区龙岐湾海悦营地南(龙岐路南),1,2,3
深圳,所有时段,C5海风运动广场,1,1,2
深圳,所有时段,万方广场,1,1,2
深圳,所有时段,万花屏,1,1,8
深圳,所有时段,世界之窗,1,1,1
深圳,所有时段,东涌红树林旅游区,1,1,4
深圳,所有时段,东渔码头,1,1,4
深圳,所有时段,中山大学深圳校区东运动场,1,1,5
深圳,所有时段,中山大学深圳校区中山堂,1,1,1
深圳,所有时段,中部郊野径梅林山段梅坳(入口),1,1,6
深圳,所有时段,丽港湾,1,1,1
深圳,所有时段,亚婆髻,1,1,2
深圳,所有时段,人才公园-西北门,1,1,17
深圳,所有时段,人民公园(人民北路),1,1,8
深圳,所有时段,人民公园-月季园,1,1,14
深圳,所有时段,企鹅岛,1,1,11
深圳,所有时段,众冠花园(西丽镇留仙大道1311号),1,1,7
深圳,所有时段,保税区花样年福年广场(市花路),1,1,2
深圳,所有时段,光明区中山大学(深圳校区)西讲学厅西100米,1,1,1
深圳,所有时段,光明区公明森阳高新科技园西北100米(同观大道南),1,1,10
深圳,所有时段,光明区华侨城光明欢乐田园田园时光,1,1,16
深圳,所有时段,光明区虹桥公园(羊川路西100米),1,1,6
深圳,所有时段,光明区长乐钓鱼场南100米(光明大顶岭绿道东),1,1,14
深圳,所有时段,光明区随园食府东北100米,1,1,11
深圳,所有时段,光明湖水利风景区,1,1,13
深圳,所有时段,光明科学城展示中心南50米(圳园路南),1,1,5
深圳,所有时段,公园道大厦B座(深圳市南山区),1,1,9
深圳,所有时段,六约木棉龙绿道,1,1,1
深圳,所有时段,兴工路南园欣荔苑,1,1,1
深圳,所有时段,内伶仃岛尖峰山,1,1,1
深圳,所有时段,农科中心,1,1,6
深圳,所有时段,冷水坑水库,1,1,16
深圳,所有时段,凤凰社区公园,1,1,1
深圳,所有时段,前海桂湾公园,1,1,16
深圳,所有时段,前海湾,1,1,1
深圳,所有时段,前海湾区之光湿地,1,1,20
深圳,所有时段,北湾鹭港-观景平台,1,1,11
深圳,所有时段,华为坂田基地D区(深圳市龙岗区),1,1,1
深圳,所有时段,华为坂田基地F区,1,1,5
深圳,所有时段,华侨城创意文化园,1,1,1
深圳,所有时段,华侨城湿地公园,1,1,8
深圳,所有时段,华英路景观公园,1,1,2
深圳,所有时段,南头桃苑小区(桃厦二街),1,1,1
深圳,所有时段,南山党建公园,1,1,4
深圳,所有时段,南山区前海腾讯数码大厦(桂湾二路南),1,1,1
深圳,所有时段,南山区华侨城医院(香山东街),1,1,1
深圳,所有时段,南山区南油天璟公园(登良路南50米),1,1,5
深圳,所有时段,南山区小南山公园华英路景观公园,1,1,14
深圳,所有时段,南山区海月花园一期(海月路西50米),1,1,1
深圳,所有时段,南山区深圳人才公园(沙河西路西200米),1,1,14
深圳,所有时段,南山区深圳人才公园(登良路东200米),1,1,13
深圳,所有时段,南山区深圳市人才研修院3号楼东南100米,1,1,11
深圳,所有时段,南山区深圳湾火炬塔广场西北50米(沙河西路),1,1,1
深圳,所有时段,南山区深安路(深云村),1,1,5
深圳,所有时段,南山区腾讯滨海大厦(桂庙路),1,1,5
深圳,所有时段,南山区西丽九祥岭社区公园(学苑大道西),1,1,13
深圳,所有时段,南山区赛艇广场东100米(滨海大道南),1,1,1
深圳,所有时段,南山漫谷,1,1,8
深圳,所有时段,南方科技大学-琳恩图书馆,1,1,4
深圳,所有时段,南方科技大学大沙河步道,1,1,4
深圳,所有时段,南澳第一沙滩,1,1,4
深圳,所有时段,南澳蓝宝石沙滩,1,1,1
深圳,所有时段,哈尔滨工业大学(深圳),1,1,1
深圳,所有时段,四季花城,1,1,11
深圳,所有时段,园山风景区-正门,1,1,3
深圳,所有时段,坑尾村,1,1,14
深圳,所有时段,坪山东林钓鱼场,1,1,9
深圳,所有时段,坪山区中心公园,1,1,2
深圳,所有时段,坪山区古树公园北100米(建设路北),1,1,1
深圳,所有时段,坪山区吓山B区人工湿地(求水岭路北),1,1,5
深圳,所有时段,坪山区石井街道兔岗岭,1,1,3
深圳,所有时段,坪山区赤坳水碧道(江岭路北),1,1,12
深圳,所有时段,坪山区马峦山郊野公园碧岭瀑布群,1,1,13
深圳,所有时段,坪山河公园,1,1,17
深圳,所有时段,塘朗山公园,1,1,4
深圳,所有时段,大亚湾基地,1,1,26
深圳,所有时段,大南山公园观景台,1,1,2
深圳,所有时段,大梅沙奥特莱斯内湖(深圳市盐田区）,1,1,6
深圳,所有时段,大梅沙村,1,1,1
深圳,所有时段,大梅沙海滨公园,1,1,1
深圳,所有时段,大沙河,1,1,2
深圳,所有时段,大沙河塘朗段,1,1,1
深圳,所有时段,大沙河大学城段,1,1,1
深圳,所有时段,大运神仙湖,1,1,4
深圳,所有时段,大铲湾码头(宝安区金港大道西50米),1,1,16
深圳,所有时段,大铲湾码头。,1,1,8
深圳,所有时段,大铲湾（白堤公园）,1,1,9
深圳,所有时段,大鹏半岛国家地质公园,1,1,3
深圳,所有时段,大鹏所城西北,1,1,35
深圳,所有时段,大鹏新区科学馆(昆虫馆),1,1,3
深圳,所有时段,大鹏禾塘湿地园,1,1,1
深圳,所有时段,天鹅湖花园1期,1,1,11
深圳,所有时段,头陂公园,1,1,10
深圳,所有时段,女娲滨海公园,1,1,5
深圳,所有时段,妙觉寺-塔林,1,1,1
深圳,所有时段,宝安中心,1,1,1
深圳,所有时段,宝安人才林公园,1,1,5
深圳,所有时段,宝安区(机场九道南),1,1,1
深圳,所有时段,宝安区九围湿地公园(飞达路北100米),1,1,7
深圳,所有时段,宝安区新安华侨城·宝辰西北(香湾一路北),1,1,2
深圳,所有时段,宝安区新安鹏鼎时代大厦(兴业路南),1,1,3
深圳,所有时段,宝安区福永龙翔山庄西北150米(环立新湖绿道西),1,1,3
深圳,所有时段,宝安区西乡铁仔山公园(铁仔山公园路西),1,1,1
深圳,所有时段,宝安区西乡麻布邨(海城路西150米),1,1,1
深圳,所有时段,宝安区西湾红树林公园观海平台(金湾大道西300米),1,1,7
深圳,所有时段,寄山桃花园帐篷区,1,1,6
深圳,所有时段,小三洲,1,1,9
深圳,所有时段,小梅沙海滨栈道,1,1,9
深圳,所有时段,小沙山-观景平台,1,1,2
深圳,所有时段,小沙山南100米(大沙河桥南),1,1,1
深圳,所有时段,市民广场,1,1,7
深圳,所有时段,市民广场-南广场,1,1,6
深圳,所有时段,市民花田,1,1,1
深圳,所有时段,平峦山公园,1,1,6
深圳,所有时段,弘法寺,1,1,1
深圳,所有时段,彩田路出口(皇岗路方向),1,1,2
深圳,所有时段,德兴社区公园,1,1,4
深圳,所有时段,怡然天地居,1,1,7
深圳,所有时段,新洲河,1,1,4
深圳,所有时段,新秀路沙湾桥,1,1,4
深圳,所有时段,新阁社区,1,1,1
深圳,所有时段,日出剧场-观景平台,1,1,13
深圳,所有时段,明湖城市公园,1,1,8
深圳,所有时段,桐馨园,1,1,11
深圳,所有时段,梅林一村,1,1,1
深圳,所有时段,梅林公园古荔区西北,1,1,1
深圳,所有时段,梅林山公园-悟涛亭,1,1,3
深圳,所有时段,梅林文体中心,1,1,3
深圳,所有时段,梅沙湾公园,1,1,6
深圳,所有时段,梧桐山河驿站KOFFEETRUCK,1,1,4
深圳,所有时段,梧桐山风景名胜区,1,1,11
深圳,所有时段,楼村水库(深圳市光明区),1,1,11
深圳,所有时段,横坑水库,1,1,15
深圳,所有时段,欢乐海岸,1,1,5
深圳,所有时段,欢乐田园野致营地,1,1,37
深圳,所有时段,汤坑水公园,1,1,9
深圳,所有时段,沙河街道深圳湾绿道,1,1,12
深圳,所有时段,沿山公路,1,1,9
深圳,所有时段,洪湖公园西门凉亭,1,1,4
深圳,所有时段,海滨广场,1,1,8
深圳,所有时段,淘金山绿道,1,1,15
深圳,所有时段,深圳七星湾游艇会酒店原七星湾白帆会馆,1,1,4
深圳,所有时段,深圳兰科中心,1,1,6
深圳,所有时段,深圳北理莫斯科大学,1,1,4
深圳,所有时段,深圳南澳,1,1,25
深圳,所有时段,深圳地铁9号线侨城东车辆段,1,1,3
深圳,所有时段,深圳外国语学校,1,1,7
深圳,所有时段,深圳大鹏湾,1,1,22
深圳,所有时段,深圳大鹏科普特生态农业园度假村,1,1,23
深圳,所有时段,深圳宝安国际机场,1,1,2
深圳,所有时段,深圳市东湖公园,1,1,12
深圳,所有时段,深圳市人才园,1,1,7
深圳,所有时段,深圳市南社村,1,1,4
深圳,所有时段,深圳市坪山区中心公园,1,1,17
深圳,所有时段,深圳市坪山区坪山街道办事处西北50米(团结路西),1,1,10
深圳,所有时段,深圳市天文台,1,1,10
深圳,所有时段,深圳市梧桐山风景名胜区鸳鸯谷景区休息亭,1,1,3
深圳,所有时段,深圳市民中心市民广场,1,1,4
深圳,所有时段,深圳市水土保持科技示范园,1,1,8
深圳,所有时段,深圳市莲塘供水服务有限公司,1,1,8
深圳,所有时段,深圳市龙华高级中学,1,1,1
深圳,所有时段,深圳市龙岗森鼎钓鱼场,1,1,4
深圳,所有时段,深圳广播电影电视集团,1,1,4
深圳,所有时段,深圳湾公园(深圳湾滨海绿道),1,1,3
深圳,所有时段,深圳湾公园-D2口,1,1,15
深圳,所有时段,深圳湾公园1,1,1,18
深圳,所有时段,深圳湾公园B区,1,1,6
深圳,所有时段,深圳湾公园东角头附近,1,1,1
深圳,所有时段,深圳湾公园海韵公园(深圳市南山区),1,1,17
深圳,所有时段,深圳湾公园红树林(西)2号停车场,1,1,22
深圳,所有时段,深圳湾公园西出水口,1,1,21
深圳,所有时段,深圳湾公园观桥公园(南山区望海路附近),1,1,3
深圳,所有时段,深圳湾大运火炬塔广场,1,1,10
深圳,所有时段,深圳湾火炬塔广场,1,1,14
深圳,所有时段,深圳职业技术学院(留仙洞校区),1,1,3
深圳,所有时段,深圳航空行政办公楼,1,1,8
深圳,所有时段,深圳蛇口,1,1,5
深圳,所有时段,清华大学深圳国际研究生院,1,1,7
深圳,所有时段,火炬塔海边滩涂,1,1,11
深圳,所有时段,燕晗山郊野公园,1,1,1
深圳,所有时段,燕罗湿地公园,1,1,12
深圳,所有时段,电影美人鱼拍摄基地,1,1,9
深圳,所有时段,白石龙音乐公园,1,1,7
深圳,所有时段,白芒村南139栋,1,1,8
深圳,所有时段,百旺村西丽湖步道,1,1,11
深圳,所有时段,盐田区海滨公园,1,1,1
深圳,所有时段,盐田区海滨栈道健身广场,1,1,2
深圳,所有时段,盐田港,1,1,5
深圳,所有时段,石狗公水库,1,1,33
深圳,所有时段,福保街道,1,1,1
深圳,所有时段,福田区梅林高尔夫练习场(涉外高尔夫俱乐部)东50米,1,1,2
深圳,所有时段,福田区荔枝公园(飞虹桥西北),1,1,7
深圳,所有时段,福田口岸,1,1,6
深圳,所有时段,福田汽车站,1,1,5
深圳,所有时段,福田站市民广场南广场,1,1,7
深圳,所有时段,福田红树林自然保护区2号鱼塘,1,1,19
深圳,所有时段,福田红树林自然保护区凤塘河口,1,1,24
深圳,所有时段,稻香尺案,1,1,16
深圳,所有时段,笔架山砚湖亭,1,1,4
深圳,所有时段,红树林公园（欢乐海岸）,1,1,21
深圳,所有时段,红树林海滨生态公园1214高水位,1,1,16
深圳,所有时段,罗湖区花果山,1,1,15
深圳,所有时段,羌下,1,1,6
深圳,所有时段,老虎头,1,1,2
深圳,所有时段,般若禅寺-山门,1,1,9
深圳,所有时段,茜坑水库,1,1,8
深圳,所有时段,荔林公园-东门,1,1,2
深圳,所有时段,荔香公园,1,1,4
深圳,所有时段,莲塘口岸[地铁站],1,1,2
深圳,所有时段,莲塘街道X878(盘山公路),1,1,7
深圳,所有时段,虹桥公园,1,1,17
深圳,所有时段,蛇口邮轮中心,1,1,2
深圳,所有时段,蝴蝶谷,1,1,11
深圳,所有时段,蠄蜍石,1,1,10
深圳,所有时段,裕安西路临时泵站,1,1,12
深圳,所有时段,西丽塔,1,1,20
深圳,所有时段,西丽深圳市南山区丽山学校东南(金水路南),1,1,4
深圳,所有时段,西乡街道大铲湾,1,1,17
深圳,所有时段,西涌沙滩,1,1,3
深圳,所有时段,西涌西贡村,1,1,1
深圳,所有时段,西湾红树林湿地公园(宝安区金湾大道旁),1,1,10
深圳,所有时段,西田水库,1,1,21
深圳,所有时段,观澜河人工湿地,1,1,12
深圳,所有时段,赤坳河沿河至赤坳水库,1,1,14
深圳,所有时段,赤湾左炮台,1,1,2
深圳,所有时段,较场尾无人沙滩,1,1,10
深圳,所有时段,较场尾海滩,1,1,1
深圳,所有时段,金龟村-坪头岭,1,1,7
深圳,所有时段,银湖山郊野公园-南门,1,1,1
深圳,所有时段,锣鼓山公园,1,1,8
深圳,所有时段,阳台山森林公园-溪涧花谷,1,1,5
深圳,所有时段,雪竹径,1,1,6
深圳,所有时段,青松步道登山口,1,1,7
深圳,所有时段,鸬鹚的自留地,1,1,10
深圳,所有时段,鸳鸯谷景区-休息亭,1,1,6
深圳,所有时段,鹅公湾,1,1,5
深圳,所有时段,鹏城美丽乡村,1,1,4
深圳,所有时段,鹤湖新居,1,1,7
深圳,所有时段,麻磡村,1,1,4
深圳,所有时段,麻雀坑水库,1,1,5
深圳,所有时段,麻雀坑水库-田头山,1,1,9
深圳,所有时段,黑开旧地址,1,1,1
深圳,所有时段,龙华区空中走廊东北100米(深圳北站西南),1,1,15
深圳,所有时段,龙华环城绿道茜坑段骑行跑步路线,1,1,14
深圳,所有时段,龙华茜坑绿道,1,1,5
深圳,所有时段,龙岗区东涌红树林湿地园(东涌路南150米),1,1,1
深圳,所有时段,龙岗区中国农业科学院深圳综合试验基地北(农科大道),1,1,1
深圳,所有时段,龙岗区中国科学院大亚湾海洋生物综合实验站北,1,1,11
深圳,所有时段,龙岗区仙人石钓鱼岛西300米(新大临时疏解路东),1,1,12
深圳,所有时段,龙岗区仙人石钓鱼岛西400米(新大临时疏解路东),1,1,11
深圳,所有时段,龙岗区仙人石钓鱼岛西北400米(新大临时疏解路东),1,1,6
深圳,所有时段,龙岗区八仙岭公园(翠竹路东),1,1,9
深圳,所有时段,龙岗区华大万物农业基地东北150米(农科大道东),1,1,7
深圳,所有时段,龙岗区华大基因菜场19栋北200米(农科大道东),1,1,6
深圳,所有时段,龙岗区华大基因菜场19栋南100米(鹏飞路北),1,1,7
深圳,所有时段,龙岗区四和村办公楼西100米(西坑路西),1,1,4
深圳,所有时段,龙岗区四和村办公楼西200米(农科大道东),1,1,15
深圳,所有时段,龙岗区四和田心小区东150米(西坑路东),1,1,2
深圳,所有时段,龙岗区坂田智立方·创谷西南(环城北路西),1,1,4
深圳,所有时段,龙岗区坪地西湖苑二期水岸香(誉隆街南100米),1,1,1
深圳,所有时段,龙岗区布吉高级中学,1,1,1
深圳,所有时段,龙岗区杨梅坑(NA11南),1,1,20
深圳,所有时段,龙岗区洪圣宫庙东南50米(龙岐路南),1,1,2
深圳,所有时段,龙岗区洪圣宫庙西南50米(龙岐路南),1,1,5
深圳,所有时段,龙岗区深圳市大鹏新区龙岐湾海悦营地南500米,1,1,16
深圳,所有时段,龙岗区深圳市大鹏新区龙岐湾海悦营地西南(龙岐路南),1,1,10
深圳,所有时段,龙岗区深圳市湾区生态国际酒店北300米(盐灶路西),1,1,8
深圳,所有时段,龙岗区白鹭轩东(鹏飞路南),1,1,6
深圳,所有时段,龙岗区葵涌公园(金业大道东),1,1,3
深圳,所有时段,龙岗区葵涌街道庙仔门,1,1,1
深圳,所有时段,龙岗区鹏城荔枝公园(罗香园村道南),1,1,15
深圳,所有时段,龙岗区龙城公园,1,1,5
深圳,所有时段,龙岗区龙城公园(公园大地西北),1,1,6
深圳,所有时段,龙岗区龙潭公园(长兴南路),1,1,21
深圳,所有时段,龙岗湿地公园,1,1,13
深圳,所有时段,龙悦居2期,1,1,1
深圳,夏季,深圳人才公园,51,60,35
深圳,夏季,光明小镇欢乐田园,37,45,36
深圳,夏季,深圳湾公园,25,30,26
深圳,夏季,九围湿地公园,19,21,32
深圳,夏季,笔架山公园,16,20,21
深圳,夏季,深圳湾公园日出剧场,16,16,25
深圳,夏季,福田红树林生态公园,13,23,21
深圳,夏季,红树林海滨生态公园,13,13,19
深圳,夏季,梧桐山,11,11,20
深圳,夏季,深圳市仙湖植物园,10,11,23
深圳,夏季,凤凰山森林公园,10,10,12
深圳,夏季,洪湖公园,7,9,20
深圳,夏季,立新湖公园,7,7,18
深圳,夏季,铁仔山公园,6,6,10
深圳,夏季,广东深圳华侨城国家湿地公园,5,6,16
深圳,夏季,福田红树林自然保护区,4,5,26
深圳,夏季,龙岐湾,4,5,17
深圳,夏季,东山码头,4,4,7
深圳,夏季,园山风景区,4,4,10
深圳,夏季,宝安区九围湿地公园,4,4,27
深圳,夏季,中山公园,3,3,10
深圳,夏季,广东内伶仃福田国家级自然保护区,3,3,19
深圳,夏季,广东深圳深圳湾公园,3,3,18
深圳,夏季,深圳湾公园流花山,3,3,13
深圳,夏季,荔枝公园,3,3,8
深圳,夏季,铁岗水库,3,3,20
