地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
广州,所有时段,增城能记家庭农场,13,14,38
广州,所有时段,烈士陵园,12,13,16
广州,所有时段,白云区金沙街道金钟岗,11,17,12
广州,所有时段,华南师范大学(广州校区石牌校园),11,11,12
广州,所有时段,大夫山森林公园,11,11,23
广州,所有时段,二十涌,10,11,26
广州,所有时段,广州华南植物园,10,11,25
广州,所有时段,起义烈士陵园(越秀区中山二路92号),10,11,19
广州,所有时段,黄山鲁森林公园-观景亭,10,11,19
广州,所有时段,广州南沙湿地公园,10,10,18
广州,所有时段,广州市天河区珠江公园,9,13,14
广州,所有时段,越秀公园(镇海路北200米),9,10,17
广州,所有时段,白云区雕塑公园(下塘西路西),9,9,18
广州,所有时段,石门国家森林公园,9,9,18
广州,所有时段,金沙洲浔峰岗生态公园,9,9,21
广州,所有时段,金沙洲浔峰山生态公园,8,21,19
广州,所有时段,贝岗湿地公园,8,11,18
广州,所有时段,广州南沙前哨队,8,9,68
广州,所有时段,火炉山荷花池,8,9,15
广州,所有时段,广州市海珠区的湿地公园,8,8,32
广州,所有时段,越秀区东风西流花湖公园榕岛东北(康王北路北),8,8,15
广州,所有时段,广州市增城区丝苗米省级现代农业产业园,7,15,37
广州,所有时段,南沙十九涌渔人码头,7,11,32
广州,所有时段,白水山森林公园,7,11,36
广州,所有时段,一帆水产四倍体鲫鱼苗种基地,7,10,31
广州,所有时段,大学城湾咀头湿地公园,7,7,26
广州,所有时段,天河区珠江公园(花城大道北),7,7,14
广州,所有时段,罗波头,7,7,61
广州,所有时段,盈翠公园和善坑顶公园,6,15,35
广州,所有时段,南沙区珠江街道仁隆围,6,8,19
广州,所有时段,中心湖公园,6,7,16
广州,所有时段,丹邱村(荔城大道),6,7,51
广州,所有时段,海珠湖(广州市海珠区新滘中路168号),6,6,28
广州,所有时段,石门森林公园,6,6,16
广州,所有时段,越秀区流花湖公园鹭岛东南50米(中展里南),6,6,19
广州,所有时段,广州火炉山,5,8,18
广州,所有时段,中山大学(广州校区东校园),5,6,17
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地,5,6,38
广州,所有时段,南沙区十七涌草场,5,6,19
广州,所有时段,子沙堂,5,6,20
广州,所有时段,龙新村(广州市增城区),5,6,35
广州,所有时段,二十涌海边,5,5,37
广州,所有时段,南沙渔港大道,5,5,48
广州,所有时段,增城能记家庭农场(增城区龙新村东南),5,5,23
广州,所有时段,增城能记家庭农场西南50米(东溪路北),5,5,22
广州,所有时段,天河区火炉山森林公园荷花池(火炉山北路西),5,5,15
广州,所有时段,广州南沙滨海湿地,5,5,42
广州,所有时段,广州市天河区华南植物园,5,5,16
广州,所有时段,广州海珠国家湿地公园(一期),5,5,24
广州,所有时段,洪奇门(广州市南沙区),5,5,30
广州,所有时段,流花湖公园-榕岛,5,5,15
广州,所有时段,长隆野生动物世界,5,5,6
广州,所有时段,广州流花湖公园,4,7,21
广州,所有时段,抱珠楼,4,6,13
广州,所有时段,中国科学院华南植物园(广州市天河区),4,5,23
广州,所有时段,流花湖公园(越秀区东风西路163号),4,5,12
广州,所有时段,东山湖公园(广州市越秀区东湖路123),4,4,6
广州,所有时段,云溪植物园,4,4,16
广州,所有时段,从化桂峰村,4,4,43
广州,所有时段,创业公园,4,4,18
广州,所有时段,华南国家植物园,4,4,17
广州,所有时段,华南师大 石牌,4,4,10
广州,所有时段,华南理工大学(广州国际校区),4,4,20
广州,所有时段,南沙十九涌(海翔路),4,4,31
广州,所有时段,南沙湿地公园-南沙十九涌,4,4,7
广州,所有时段,南沙湿地观鸟平台,4,4,30
广州,所有时段,墩岗(广州市增城区),4,4,12
广州,所有时段,天河区珠江公园(甲子路北),4,4,4
广州,所有时段,天河区珠江公园(金穗路南),4,4,8
广州,所有时段,天河区石牌华师附中游泳馆(中山大道西北),4,4,2
广州,所有时段,广州火炉山森林公园,4,4,7
广州,所有时段,流花湖公园-鹭岛,4,4,9
广州,所有时段,海鸥岛,4,4,57
广州,所有时段,越秀区流花湖公园鹭岛(中展里南),4,4,28
广州,所有时段,长洲岛,4,4,24
广州,所有时段,麓湖公园(广州市越秀区白云山麓湖景区),4,4,19
广州,所有时段,黄埔油麻山森林公园,3,7,30
广州,所有时段,上涌果树公园(海珠区新滘西路68号),3,4,12
广州,所有时段,南沙区珠江街道前哨队,3,4,13
广州,所有时段,大学城中心湖公园,3,4,11
广州,所有时段,广州市儿童公园,3,4,12
广州,所有时段,海珠国家湿地公园海珠湖,3,4,23
广州,所有时段,温泉宾馆白石山,3,4,11
广州,所有时段,罗波,3,4,37
广州,所有时段,香港科技大学(广州),3,4,21
广州,所有时段,中国科学院华南国家植物园(广州市天河区),3,3,27
广州,所有时段,从化温泉镇,3,3,6
广州,所有时段,十八涌,3,3,23
广州,所有时段,华南农业大学,3,3,10
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地西400米,3,3,34
广州,所有时段,南沙区万顷沙镇大沙,3,3,38
广州,所有时段,南沙区榄核镇子沙堂,3,3,15
广州,所有时段,南沙十九涌(广州市南沙区海翔路),3,3,36
广州,所有时段,南沙滨海公园,3,3,21
广州,所有时段,回归林(云山北路),3,3,16
广州,所有时段,增城丝苗米产业园水翁树,3,3,24
广州,所有时段,增城能记家庭农场(东溪路北),3,3,24
广州,所有时段,大沙河湿地,3,3,21
广州,所有时段,天河大观湿地公园,3,3,5
广州,所有时段,天鹿湖森林公园,3,3,15
广州,所有时段,广州动物园,3,3,8
广州,所有时段,广州医科大学(番禺校区),3,3,23
广州,所有时段,广州大学,3,3,23
广州,所有时段,广州天省实验学校,3,3,9
广州,所有时段,广州市增城区现代化农业基地,3,3,29
广州,所有时段,广州海珠国家湿地公园,3,3,22
广州,所有时段,暨南大学(石牌校区),3,3,7
广州,所有时段,永安二街三巷,3,3,14
广州,所有时段,汇彩路附近河涌,3,3,5
广州,所有时段,流溪河水库五指山三桠塘,3,3,22
广州,所有时段,海珠国家湿地公园,3,3,21
广州,所有时段,海珠湿地二期,3,3,31
广州,所有时段,湘湘草场,3,3,32
广州,所有时段,火炉山森林公园-荷花池,3,3,10
广州,所有时段,罗波头(广州市增城区),3,3,37
广州,所有时段,花城汇,3,3,15
广州,所有时段,花都湿地公园,3,3,10
广州,所有时段,蕉门公园-蕉门河景区,3,3,16
广州,所有时段,越秀区流花湖公园法兰克福花园西南(蓓蕾剧院西北),3,3,28
广州,所有时段,雕塑公园(广州市越秀区下塘西路545号),3,3,8
广州,所有时段,苏元山(广州市黄埔区),2,13,28
广州,所有时段,广州中医药大学(大学城校区),2,7,10
广州,所有时段,星河湾,2,7,13
广州,所有时段,东山湖公园-南门,2,4,12
广州,所有时段,南方医科大学,2,4,6
广州,所有时段,越秀山,2,4,7
广州,所有时段,广东实验中学,2,3,28
广州,所有时段,隆平院士港,2,3,13
广州,所有时段,万环西路与渔港大道交叉口(广州市南沙区),2,2,13
广州,所有时段,万顷沙镇南沙中老年养生保健街,2,2,22
广州,所有时段,中交第四航务工程局全民文化体育综合体项目经理部,2,2,20
广州,所有时段,中国民生银行(桃园东路),2,2,3
广州,所有时段,中新广州知识城九龙湖,2,2,12
广州,所有时段,中铁城建集团第二工程有限公司广州恒大文化旅游城工地,2,2,28
广州,所有时段,云山南路(广州市白云区),2,2,4
广州,所有时段,凤凰湖,2,2,10
广州,所有时段,十七涌,2,2,22
广州,所有时段,十八罗汉山森林公园,2,2,6
广州,所有时段,十四涌,2,2,2
广州,所有时段,华南农业大学-树木园,2,2,6
广州,所有时段,华南农业大学–树木园,2,2,9
广州,所有时段,华南农业大学树木园,2,2,6
广州,所有时段,华南师范大学,2,2,2
广州,所有时段,南沙19涌,2,2,5
广州,所有时段,南沙区榄核镇四沙,2,2,47
广州,所有时段,周岭坳-香雪环线,2,2,20
广州,所有时段,回归林西北(云山北路),2,2,10
广州,所有时段,增城区太子坑森林公园,2,2,23
广州,所有时段,增城区朱村街道新河,2,2,23
广州,所有时段,增城能记家庭农场东北50米(东溪路北),2,2,32
广州,所有时段,增城能记家庭农场西南300米,2,2,44
广州,所有时段,大山乸森林公园,2,2,20
广州,所有时段,太子坑森林公园,2,2,33
广州,所有时段,太子森林公园,2,2,19
广州,所有时段,子沙村,2,2,16
广州,所有时段,子沙村2队,2,2,25
广州,所有时段,宝成围,2,2,28
广州,所有时段,帽峰山森林公园,2,2,6
广州,所有时段,帽峰山（甜）,2,2,22
广州,所有时段,广东省博物馆,2,2,1
广州,所有时段,广州东山湖公园,2,2,12
广州,所有时段,广州中学(广州市天河区华美路68号附近),2,2,1
广州,所有时段,广州从吕山居,2,2,12
广州,所有时段,广州南沙湿地,2,2,20
广州,所有时段,广州大观湿地公园,2,2,12
广州,所有时段,广州天河体育中心,2,2,8
广州,所有时段,广州市牛路水库,2,2,9
广州,所有时段,广州市诚一水产养殖有限公司南沙基地,2,2,29
广州,所有时段,广州杨桃公园,2,2,1
广州,所有时段,广州海珠国家湿地公园+海珠湖,2,2,22
广州,所有时段,广州海珠国家湿地公园二期,2,2,29
广州,所有时段,广州白云湖公园,2,2,12
广州,所有时段,广州英豪学校,2,2,27
广州,所有时段,广州荔圃温泉酒店,2,2,10
广州,所有时段,慧谷公园,2,2,13
广州,所有时段,新港大道,2,2,29
广州,所有时段,暨南大学(广州石牌校区),2,2,9
广州,所有时段,朱村街丝苗米文化公园,2,2,31
广州,所有时段,朱村黄胸鹀调查6号线起点,2,2,22
广州,所有时段,桃花涧,2,2,11
广州,所有时段,流溪河国家森林公园,2,2,10
广州,所有时段,流花茶艺城(流花湖公园店),2,2,24
广州,所有时段,流花西苑,2,2,20
广州,所有时段,海珠区广州海珠国家湿地公园(二期),2,2,24
广州,所有时段,火炉山森林公园(广州市天河区岑村),2,2,9
广州,所有时段,火炉山森林公园休息平台东,2,2,11
广州,所有时段,火炉山森林公园荷花池,2,2,18
广州,所有时段,白云区金沙洲浔峰山生态公园(浔峰山东路北),2,2,6
广州,所有时段,白水寨风景名胜区,2,2,6
广州,所有时段,粤秀山,2,2,18
广州,所有时段,良口镇糖料村（广州国家版本馆）,2,2,7
广州,所有时段,花都湖公园,2,2,8
广州,所有时段,荔湾湖公园,2,2,17
广州,所有时段,蟹山公园,2,2,5
广州,所有时段,越秀区流花湖公园雅景园(西郊大厦南),2,2,21
广州,所有时段,長洲島,2,2,26
广州,所有时段,长洲岛.中山公园,2,2,4
广州,所有时段,长隆飞鸟乐园(广州市番禺区大石镇海堤路),2,2,10
广州,所有时段,雕塑公园(广州市白云区下塘西路545号),2,2,5
广州,所有时段,雕塑公园云道,2,2,1
广州,所有时段,高埔水库,2,2,33
广州,所有时段,鸡枕山,2,2,26
广州,所有时段,麓湖-星海园,2,2,22
广州,所有时段,麓湖公园内（大范围）,2,2,30
广州,所有时段,黄婆洞水库,2,2,4
广州,所有时段,龙洞筲箕窝,2,2,4
广州,所有时段,龙眼洞森林公园,2,2,23
广州,所有时段,番禺区石碁镇新涌,1,14,6
广州,所有时段,员村,1,12,10
广州,所有时段,番禺区广物奥迪广东粤奥汽车销售服务有限公司东,1,11,1
广州,所有时段,花城广场自留地,1,10,14
广州,所有时段,低涌[地铁站],1,9,16
广州,所有时段,广州亚运城,1,7,8
广州,所有时段,燕山(广州市黄埔区),1,7,11
广州,所有时段,番禺区石楼镇沙尾,1,6,12
广州,所有时段,广州市第五中学(同福东校区),1,5,13
广州,所有时段,越秀山(解放北路988号越秀公园内),1,5,15
广州,所有时段,金沙洲恒大绿洲江边公园,1,5,21
广州,所有时段,九龙湖度假区,1,4,23
广州,所有时段,增城区石滩镇塘头水库,1,4,34
广州,所有时段,天马河公园,1,4,3
广州,所有时段,江北休闲绿地,1,4,9
广州,所有时段,海珠区琶洲北岛创意园北(新港东路北),1,4,10
广州,所有时段,番禺区东沙村天桥甜蜜蜜草莓园(光明北路西),1,4,12
广州,所有时段,黄埔区长洲岛环岛绿道,1,4,10
广州,所有时段,三百洞村,1,3,27
广州,所有时段,二沙岛传祺公园,1,3,12
广州,所有时段,十九涌半,1,3,13
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地西南100米,1,3,22
广州,所有时段,南沙区领南星河荣誉(规划横一路西100米),1,3,13
广州,所有时段,增城区西境水库东100米,1,3,14
广州,所有时段,广州市白云区图书馆,1,3,8
广州,所有时段,广州融创乐园停车场-入口,1,3,11
广州,所有时段,梅花岭(广州市黄埔区),1,3,20
广州,所有时段,榄核镇,1,3,25
广州,所有时段,石牌新庆村花园,1,3,3
广州,所有时段,黄龙带水库,1,3,4
广州,所有时段,一帆水产十四涌基地,1,2,8
广州,所有时段,中国石油广州培训中心,1,2,6
广州,所有时段,五龙谷(广州市白云区),1,2,6
广州,所有时段,公坑顶,1,2,26
广州,所有时段,十九涌,1,2,13
广州,所有时段,十九涌湿地,1,2,20
广州,所有时段,十六涌草场,1,2,5
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地东南900米,1,2,27
广州,所有时段,南航广州产教融合实训基地,1,2,19
广州,所有时段,城启·逸蓝华庭(海珠区新民大街42),1,2,10
广州,所有时段,增埗公园,1,2,7
广州,所有时段,天人山水景区-大地艺术园,1,2,14
广州,所有时段,天河区龙逸山庄,1,2,10
广州,所有时段,太平洋网络大厦,1,2,8
广州,所有时段,安下围(福安一街),1,2,11
广州,所有时段,岭南新世界(白云区白云大道北1689号),1,2,7
广州,所有时段,广州中学(五山校区),1,2,26
广州,所有时段,广州医科大学附属第二医院,1,2,9
广州,所有时段,广州四季田园温泉度假村,1,2,18
广州,所有时段,广州市增城区小楼中学,1,2,10
广州,所有时段,广州市天河区车陂涌,1,2,20
广州,所有时段,广州市执信中学(天河校区),1,2,13
广州,所有时段,广州珠江帝景苑,1,2,1
广州,所有时段,广州科技职业技术大学(广州校区),1,2,11
广州,所有时段,暨南大学(番禺校区),1,2,8
广州,所有时段,浔峰岗生态公园,1,2,8
广州,所有时段,生物岛,1,2,13
广州,所有时段,番禺区石楼镇二围,1,2,13
广州,所有时段,白云山龙虎岗猛禽监测点,1,2,17
广州,所有时段,良口镇溪头村,1,2,30
广州,所有时段,花都区花山铜鼓坑公园(启源大道西50米),1,2,4
广州,所有时段,芳村地铁站(芳村大道),1,2,4
广州,所有时段,芳村远东御江豪庭(古祠路),1,2,4
广州,所有时段,越秀公园-越秀山,1,2,13
广州,所有时段,越秀区东山湖公园(沿江东路北),1,2,13
广州,所有时段,越秀区东湖珠江宾馆(寺右一马路南),1,2,12
广州,所有时段,金坑水库,1,2,20
广州,所有时段,陈田花园,1,2,14
广州,所有时段,黄埔区长岭街道岭头村,1,2,23
广州,所有时段,17号线起点,1,1,18
广州,所有时段,3号样线起点,1,1,13
广州,所有时段,5号样线起点,1,1,23
广州,所有时段,Captain東山,1,1,2
广州,所有时段,“佛山”石牌坊(广州市越秀区),1,1,5
广州,所有时段,一帆水产,1,1,31
广州,所有时段,一帆水产四倍体鲫鱼苗种基地东南142米,1,1,24
广州,所有时段,七星村,1,1,5
广州,所有时段,万顷十九渔人码头对面水闸街,1,1,29
广州,所有时段,万顷沙[地铁站],1,1,9
广州,所有时段,万顷沙镇,1,1,8
广州,所有时段,上罗村,1,1,19
广州,所有时段,下坑水库及附近,1,1,3
广州,所有时段,东圃美林湖畔花园绿道,1,1,8
广州,所有时段,东方文德广场,1,1,1
广州,所有时段,丝苗米省级现代农业产业园,1,1,23
广州,所有时段,中交二航局南沙全民文化体育综合体项目部北81米,1,1,17
广州,所有时段,中国人民解放军南部战区总医院,1,1,3
广州,所有时段,中国科学院-华南植物园(科研区),1,1,10
广州,所有时段,中国科学院华南国家植物园西门停车场,1,1,25
广州,所有时段,中国科学院广州生物医药与健康研究院,1,1,6
广州,所有时段,中山大学,1,1,14
广州,所有时段,中山大学(广州校区北校园),1,1,1
广州,所有时段,中山大学南校区,1,1,5
广州,所有时段,中山大道收费站(出口方向),1,1,1
广州,所有时段,中建三局南沙全民文化体育综合体项目部,1,1,12
广州,所有时段,丹枫廊桥,1,1,2
广州,所有时段,丹邱-深冚,1,1,31
广州,所有时段,丹邱村,1,1,38
广州,所有时段,丹邱村委会,1,1,11
广州,所有时段,丹邱村官田公园,1,1,34
广州,所有时段,义隆围,1,1,7
广州,所有时段,乌涌,1,1,11
广州,所有时段,乌石村,1,1,47
广州,所有时段,九龙湖风景区,1,1,11
广州,所有时段,二十涌海边(二十涌海边新港大道东50米),1,1,16
广州,所有时段,云台花园,1,1,2
广州,所有时段,云溪生态公园,1,1,4
广州,所有时段,云溪生态公园(白云大道南1038号),1,1,9
广州,所有时段,云萝植物园,1,1,5
广州,所有时段,五山,1,1,12
广州,所有时段,五羊雕像,1,1,1
广州,所有时段,京溪生态公园,1,1,9
广州,所有时段,亲水瀑布公园,1,1,22
广州,所有时段,人民公园,1,1,2
广州,所有时段,仁隆围,1,1,10
广州,所有时段,从化五指山景区,1,1,25
广州,所有时段,从化区吕田镇桂峰村,1,1,48
广州,所有时段,从化区太平镇马仔头,1,1,6
广州,所有时段,从化区温泉镇松园,1,1,4
广州,所有时段,从化区白石山(温泉西路六巷东),1,1,12
广州,所有时段,从化区石门国家森林公园(桃源路东200米),1,1,4
广州,所有时段,从化区良口镇桥头,1,1,12
广州,所有时段,从化溪头村+下溪村+鸡枕山,1,1,35
广州,所有时段,健康管理大楼,1,1,4
广州,所有时段,元贝(广州市黄埔区),1,1,12
广州,所有时段,光强盆景花木场,1,1,6
广州,所有时段,凤凰湖公园,1,1,14
广州,所有时段,创业公园(广州市黄埔区科学城水西路),1,1,20
广州,所有时段,创新公园(广州市黄埔区开源大道),1,1,9
广州,所有时段,十八涌鱼村,1,1,37
广州,所有时段,十六涌,1,1,19
广州,所有时段,千寻农庄·汘鲟窑鸡,1,1,3
广州,所有时段,华农大园林,1,1,7
广州,所有时段,华南农业大学-湿地公园,1,1,11
广州,所有时段,华南农业大学–试验田,1,1,10
广州,所有时段,华南国家植物园-l,1,1,21
广州,所有时段,华南国家植物园-兰园,1,1,1
广州,所有时段,华南师范大学(大学城校区),1,1,15
广州,所有时段,华南师范大学(广州校区大学城校园),1,1,14
广州,所有时段,华南师范大学(广州校区石牌校园)-图书馆,1,1,1
广州,所有时段,华南师范大学附属中学(天河路),1,1,4
广州,所有时段,华南植物园 华植,1,1,14
广州,所有时段,华南植物园-植树活动现场(生物园),1,1,15
广州,所有时段,华南理工大学(五山校区),1,1,15
广州,所有时段,华南理工大学(大学城校区),1,1,19
广州,所有时段,华南理工大学(大学城校区)琴湖,1,1,13
广州,所有时段,南方大厦,1,1,7
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地东200米,1,1,28
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地东北100米,1,1,15
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地东北150米,1,1,19
广州,所有时段,南沙区一帆水产四倍体鲫鱼苗种基地东南150米,1,1,4
广州,所有时段,南沙区万顷沙镇十六涌,1,1,11
广州,所有时段,南沙区万顷沙镇新港大道(南沙十九涌),1,1,12
广州,所有时段,南沙区中铁十七局集团南中高速TJ08标试验室东北,1,1,53
广州,所有时段,南沙区中铁十七局集团南中高速TJ08标试验室西南,1,1,10
广州,所有时段,南沙区侨益龙穴岛仓孖沙三涌,1,1,12
广州,所有时段,南沙区好运来荔枝采摘园东南50米,1,1,7
广州,所有时段,南沙区小虎岛,1,1,36
广州,所有时段,南沙区广东海事局广州海岸电台万顷沙基地西北400米,1,1,27
广州,所有时段,南沙区广深恒大国际旅游城展示中心东600米,1,1,23
广州,所有时段,南沙区明珠湾桥西南150米(新港大道西),1,1,3
广州,所有时段,南沙区榄核镇二靴口,1,1,9
广州,所有时段,南沙区滨海·水晶湾东南400米(广兴路西),1,1,11
广州,所有时段,南沙区滨海沙滩(海滨路南200米),1,1,4
广州,所有时段,南沙区珠江街道义隆围,1,1,12
广州,所有时段,南沙区珠江街道安南围,1,1,18
广州,所有时段,南沙区珠江街道宝成围,1,1,4
广州,所有时段,南沙区珠江街道怡安围,1,1,16
广州,所有时段,南沙区珠江街道新中和,1,1,2
广州,所有时段,南沙区珠江街道新华队,1,1,10
广州,所有时段,南沙区珠江街道福生围,1,1,6
广州,所有时段,南沙区界河桥站公交站东200米(鸡抱沙北路北),1,1,13
广州,所有时段,南沙区神秘果鱼塘南100米(G4W东),1,1,20
广州,所有时段,南沙区融通大厦东50米(蕉西路),1,1,13
广州,所有时段,南沙区黄阁镇莲溪村委会南(莲丰路南),1,1,7
广州,所有时段,南沙十九涌渔人码头(南沙区X298),1,1,13
广州,所有时段,南沙十九涌渔人码头(海翔路北),1,1,19
广州,所有时段,南沙十八涌,1,1,15
广州,所有时段,南沙天后宫,1,1,2
广州,所有时段,南沙水鸟世界生态园(新港大道东),1,1,5
广州,所有时段,南沙湿地(南沙联络线西),1,1,22
广州,所有时段,南沙湿地公园游客服务中心(新港大道东),1,1,9
广州,所有时段,南沙湿地及周,1,1,37
广州,所有时段,南沙湿地收费站(入口方向),1,1,1
广州,所有时段,南沙湿地观景台,1,1,5
广州,所有时段,南沙滨海绿道湿地公园,1,1,9
广州,所有时段,南沙街道黄山鲁,1,1,17
广州,所有时段,古田(广州市从化区),1,1,5
广州,所有时段,古荫帆影北码头(新滘南路龙潭村海珠湿地),1,1,7
广州,所有时段,合生极道水上运动综合体,1,1,11
广州,所有时段,启尚艺术园,1,1,12
广州,所有时段,周岭坳,1,1,13
广州,所有时段,回归林,1,1,16
广州,所有时段,国瑞花卉乐园,1,1,3
广州,所有时段,坦头村红树林科普长廊,1,1,10
广州,所有时段,塘仔农庄(从化区石门国家森林公园内),1,1,14
广州,所有时段,塘坑,1,1,1
广州,所有时段,增城区G324(朱村地铁站),1,1,30
广州,所有时段,增城区丹邱钓鱼场北50米,1,1,9
广州,所有时段,增城区大华东郡府(中川路),1,1,33
广州,所有时段,增城区朱村6号线,1,1,19
广州,所有时段,增城区朱村街丝苗米文化公园(西二新街),1,1,21
广州,所有时段,增城区朱村街道丹邱村钟屋,1,1,15
广州,所有时段,增城区朱村街道官田,1,1,23
广州,所有时段,增城区朱村街道新河村,1,1,23
广州,所有时段,增城区朱村街道西江岭,1,1,13
广州,所有时段,增城区民沣驾校(总校训练场),1,1,14
广州,所有时段,增城区白水山森林公园东北100米(Y393东),1,1,8
广州,所有时段,增城区石滩镇元洲村,1,1,14
广州,所有时段,增城区石滩镇新谢,1,1,16
广州,所有时段,增城文化公园景区-荔枝文化公园,1,1,9
广州,所有时段,增城能记家庭农场东150米(墩岗东北路北),1,1,35
广州,所有时段,增城能记家庭农场北422米,1,1,9
广州,所有时段,增城能记家庭农场北500米,1,1,19
广州,所有时段,增城能记家庭农场南300米,1,1,9
广州,所有时段,增城能记家庭农场西北200米,1,1,2
广州,所有时段,增城能记家庭农场西南100米,1,1,23
广州,所有时段,增埗公园(荔湾区福州路8号近富力桃园),1,1,5
广州,所有时段,增塘水库,1,1,14
广州,所有时段,壹心广奥车陂涌观鸟观测1号,1,1,18
广州,所有时段,大学城湾咀头湿地公园(大学城科普路),1,1,27
广州,所有时段,大山乸,1,1,3
广州,所有时段,大山乸森林公园-红山头路口,1,1,3
广州,所有时段,大岗,1,1,23
广州,所有时段,大岭头(广州市从化区),1,1,1
广州,所有时段,大敦村湾头,1,1,15
广州,所有时段,大湾区中央湿地公园,1,1,32
广州,所有时段,大湾区中央湿地公园南沙湿地公园停车场东南,1,1,4
广州,所有时段,大湾区文化体育中心,1,1,1
广州,所有时段,大观湿地公园2,1,1,10
广州,所有时段,大金钟水库,1,1,7
广州,所有时段,大镇岗,1,1,9
广州,所有时段,天河公园(天府路东300米),1,1,12
广州,所有时段,天河公园(广州市天河区中山大道270号),1,1,6
广州,所有时段,天河公园-西门,1,1,8
广州,所有时段,天河公园西门东150米(天府路东),1,1,7
广州,所有时段,天河公园锦鲤湖,1,1,13
广州,所有时段,天河区东圃壹鸽轩饭店门口河边,1,1,5
广州,所有时段,天河区东圃广州天河合景福朋喜来登酒店西(汇彩路西),1,1,1
广州,所有时段,天河区东圃美林湖畔花园东(桃园东路东),1,1,2
广州,所有时段,天河区中国科学院华南国家植物园(山茶路西50米),1,1,17
广州,所有时段,天河区中国科学院华南国家植物园(杜鹃路南),1,1,1
广州,所有时段,天河区五山广东省农业科学院北(金颖东二南街西),1,1,7
广州,所有时段,天河区五山广州天河岭南中英文学校(翰景街),1,1,2
广州,所有时段,天河区五山广州市银河革命公墓管理处(银定塘后街东),1,1,6
广州,所有时段,天河区休息平台(火炉山北路西),1,1,7
广州,所有时段,天河区冼村花城汇南区(广州图书馆西北),1,1,2
广州,所有时段,天河区启尚艺术园西南50米(凌塘村新庄北路西),1,1,6
广州,所有时段,天河区广州天河体育中心(天体环路东),1,1,4
广州,所有时段,天河区火炉山揽翠亭(火炉山南路北),1,1,3
广州,所有时段,天河区珠吉街道牛山,1,1,2
广州,所有时段,天河区珠江公园兴盛门,1,1,3
广州,所有时段,天湖水库,1,1,30
广州,所有时段,子沙围村,1,1,23
广州,所有时段,子沙圍村,1,1,11
广州,所有时段,子沙村2队(美紫街),1,1,4
广州,所有时段,子沙村2队南366米,1,1,27
广州,所有时段,孖髻岭(广州市白云区),1,1,5
广州,所有时段,安山村村民委员会,1,1,2
广州,所有时段,安广高新产业园,1,1,3
广州,所有时段,小楼镇第一中学,1,1,13
广州,所有时段,小白云山-增城区永宁,1,1,12
广州,所有时段,小虎沥,1,1,14
广州,所有时段,帽丰甜橙农庄,1,1,20
